START | Pos: [-13.67385, 0.09345, 13.89784] | Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.6739, 0.0935, 13.8978], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.9884, 0.0935, 9.0587], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.9884, 0.0935, 9.0587], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.9884, 0.0935, 9.0587], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.9884, 0.0935, 9.0587], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.2384, 0.0935, 9.0587], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.4884, 0.0935, 9.0587], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.7384, 0.0935, 9.0587], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.9884, 0.0935, 9.0587], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-14.2384, 0.0935, 9.0587], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-14.2384, 0.0935, 9.0587], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-14.2384, 0.0935, 9.0587], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.2384, 0.0935, 9.0587], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-14.2384, 0.0935, 9.0587], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-14.1134, 0.0935, 9.2752], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.9884, 0.0935, 9.4918], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.8634, 0.0935, 9.7083], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.7384, 0.0935, 9.9248], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.6134, 0.0935, 10.1413], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.4884, 0.0935, 10.3578], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.3634, 0.0935, 10.5743], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-13.3634, 0.0935, 10.5743], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-13.4884, 0.0935, 10.3578], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-13.4884, 0.0935, 10.3578], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-13.4884, 0.0935, 10.3578], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-13.4884, 0.0935, 10.3578], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-13.4884, 0.0935, 10.3578], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-13.4884, 0.0935, 10.3578], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-13.4884, 0.0935, 10.3578], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.3634, 0.0935, 10.5743], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.2384, 0.0935, 10.7908], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-13.2384, 0.0935, 10.5408], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.2384, 0.0935, 10.5408], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.2384, 0.0935, 10.5408], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.2384, 0.0935, 10.5408], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-13.2384, 0.0935, 10.5408], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-13.2384, 0.0935, 10.5408], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-13.2384, 0.0935, 10.5408], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-13.2384, 0.0935, 10.5408], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-13.2384, 0.0935, 10.5408], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-13.2384, 0.0935, 10.5408], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-13.2384, 0.0935, 10.5408], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-13.4549, 0.0935, 10.4158], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-13.6714, 0.0935, 10.2908], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.6714, 0.0935, 10.2908], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.6714, 0.0935, 10.2908], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.6714, 0.0935, 10.2908], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.6714, 0.0935, 10.2908], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.6714, 0.0935, 10.2908], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.6714, 0.0935, 10.2908], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.6714, 0.0935, 10.2908], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.6714, 0.0935, 10.2908], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.6714, 0.0935, 10.2908], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.6714, 0.0935, 10.2908], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.6714, 0.0935, 10.2908], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.9214, 0.0935, 10.2908], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-13.9214, 0.0935, 10.2908], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-13.9214, 0.0935, 10.2908], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-13.9214, 0.0935, 10.2908], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-13.9214, 0.0935, 10.2908], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-13.9214, 0.0935, 10.2908], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-13.7049, 0.0935, 10.4158], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-13.4884, 0.0935, 10.5408], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.4884, 0.0935, 10.5408], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.4884, 0.0935, 10.5408], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.4884, 0.0935, 10.5408], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.4884, 0.0935, 10.5408], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.4884, 0.0935, 10.5408], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.4884, 0.0935, 10.5408], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.4884, 0.0935, 10.5408], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.4884, 0.0935, 10.5408], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-13.4884, 0.0935, 10.2908], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.4884, 0.0935, 10.2908], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.4884, 0.0935, 10.2908], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.4884, 0.0935, 10.2908], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-13.4884, 0.0935, 10.2908], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-13.4884, 0.0935, 10.2908], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-13.4884, 0.0935, 10.2908], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-13.4884, 0.0935, 10.2908], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-13.6134, 0.0935, 10.5073], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-13.6134, 0.0935, 10.5073], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-13.6134, 0.0935, 10.5073], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-13.8634, 0.0935, 10.5073], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-14.1134, 0.0935, 10.5073], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-14.1134, 0.0935, 10.5073], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-14.1134, 0.0935, 10.5073], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-14.1134, 0.0935, 10.5073], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-14.1134, 0.0935, 10.5073], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-14.1134, 0.0935, 10.5073], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-13.8969, 0.0935, 10.3823], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-13.6804, 0.0935, 10.2573], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-13.4639, 0.0935, 10.1323], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-13.2474, 0.0935, 10.0073], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-13.0309, 0.0935, 9.8823], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-12.8144, 0.0935, 9.7573], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-12.5979, 0.0935, 9.6323], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.5979, 0.0935, 9.6323], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-12.3479, 0.0935, 9.6323], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.3479, 0.0935, 9.6323], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.1314, 0.0935, 9.5073], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
