START | Pos: [4.30698, 0.19388, -4.34907] | Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [4.3070, 0.1939, -4.3491], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.6240, 0.1939, -3.4830], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.6240, 0.1939, -3.4830], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.6240, 0.1939, -3.4830], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [4.4990, 0.1939, -3.6996], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [4.8405, 0.1939, -3.7911], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [4.8405, 0.1939, -3.7911], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [4.8405, 0.1939, -3.7911], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [4.8405, 0.1939, -3.7911], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [5.0570, 0.1939, -3.6661], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [5.0570, 0.1939, -3.6661], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [5.0570, 0.1939, -3.6661], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [5.0570, 0.1939, -3.6661], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [4.9320, 0.1939, -3.4496], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [4.9320, 0.1939, -3.4496], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [4.9320, 0.1939, -3.4496], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [4.9320, 0.1939, -3.4496], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [4.7155, 0.1939, -3.5746], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [4.8405, 0.1939, -3.3580], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [4.8405, 0.1939, -3.3580], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [4.8405, 0.1939, -3.3580], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [4.8405, 0.1939, -3.3580], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [4.8405, 0.1939, -3.3580], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [4.8405, 0.1939, -3.3580], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [4.6240, 0.1939, -3.4830], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [4.4075, 0.1939, -3.6080], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.1910, 0.1939, -3.7330], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
