START | Pos: [-4.80357, 0.09346, -2.25304] | Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-4.8036, 0.0935, -2.2530], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-5.0781, 0.0935, 1.1555], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-5.0781, 0.0935, 1.4055], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-5.0781, 0.0935, 1.4055], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-5.0781, 0.0935, 1.4055], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-5.0781, 0.0935, 1.4055], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-5.0781, 0.0935, 1.4055], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-5.0781, 0.0935, 1.4055], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-5.0781, 0.0935, 1.4055], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-5.0781, 0.0935, 1.4055], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-4.9531, 0.0935, 1.1889], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-4.9531, 0.0935, 1.1889], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-4.9531, 0.0935, 1.1889], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.9531, 0.0935, 1.1889], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.9531, 0.0935, 1.1889], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.9531, 0.0935, 1.1889], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-4.9531, 0.0935, 1.1889], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-4.9531, 0.0935, 1.1889], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-4.9531, 0.0935, 1.1889], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-4.9531, 0.0935, 1.1889], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-4.9531, 0.0935, 1.1889], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-4.9531, 0.0935, 1.1889], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-4.9531, 0.0935, 0.9389], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-4.9531, 0.0935, 0.9389], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-4.9531, 0.0935, 0.9389], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.9531, 0.0935, 0.9389], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.9531, 0.0935, 0.9389], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-4.9531, 0.0935, 0.9389], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-4.9531, 0.0935, 0.9389], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-4.9531, 0.0935, 0.9389], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-4.9531, 0.0935, 0.9389], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-4.9531, 0.0935, 0.9389], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-4.9531, 0.0935, 0.9389], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-4.9531, 0.0935, 0.9389], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.0781, 0.0935, 0.7224], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-5.0781, 0.0935, 0.7224], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-5.0781, 0.0935, 0.7224], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-5.0781, 0.0935, 0.7224], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-5.0781, 0.0935, 0.7224], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-5.0781, 0.0935, 0.7224], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-5.0781, 0.0935, 0.7224], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-5.0781, 0.0935, 0.7224], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-5.0781, 0.0935, 0.7224], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-5.2031, 0.0935, 0.9389], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-5.3281, 0.0935, 1.1555], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-5.4531, 0.0935, 1.3720], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-5.5781, 0.0935, 1.5885], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-5.5781, 0.0935, 1.5885], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-5.7946, 0.0935, 1.7135], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-5.7946, 0.0935, 1.7135], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-5.9196, 0.0935, 1.9300], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-5.9196, 0.0935, 1.9300], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-6.1361, 0.0935, 2.0550], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-6.3526, 0.0935, 2.1800], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-6.5691, 0.0935, 2.3050], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-6.4441, 0.0935, 2.5215], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-6.3191, 0.0935, 2.7380], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-6.1941, 0.0935, 2.9545], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-5.9776, 0.0935, 3.0795], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-5.7611, 0.0935, 3.2045], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-5.5446, 0.0935, 3.3295], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-5.3281, 0.0935, 3.4545], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-5.1116, 0.0935, 3.5795], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-4.9866, 0.0935, 3.7960], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-4.8616, 0.0935, 4.0125], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.7366, 0.0935, 4.2290], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
