START | Pos: [25.5614, 0.0724, -7.2987] | Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [25.5614, 0.0724, -7.0487], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [22.4382, 0.0724, 9.7260], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4380, 0.0724, 9.7326], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4379, 0.0724, 9.7392], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4377, 0.0724, 9.7458], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4375, 0.0724, 9.7524], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4373, 0.0724, 9.7590], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4372, 0.0724, 9.7655], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4370, 0.0724, 9.7721], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4368, 0.0724, 9.7787], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4366, 0.0724, 9.7853], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4365, 0.0724, 9.7919], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4363, 0.0724, 9.7985], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4361, 0.0724, 9.8051], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4360, 0.0724, 9.8117], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4358, 0.0724, 9.8182], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4356, 0.0724, 9.8248], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4354, 0.0724, 9.8314], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4353, 0.0724, 9.8380], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4351, 0.0724, 9.8446], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [22.4349, 0.0724, 9.8512], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [22.4349, 0.0724, 9.8512], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [22.4349, 0.0724, 9.8512], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [22.4349, 0.0724, 9.8512], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [22.4349, 0.0724, 9.8512], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [22.4349, 0.0724, 9.8512], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [22.4349, 0.0724, 9.8512], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [22.4349, 0.0724, 9.8512], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [22.4349, 0.0724, 9.8512], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [22.5714, 0.0724, 9.7038], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [22.7282, 0.0724, 9.6777], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [22.9031, 0.0724, 9.5111], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [23.0490, 0.0724, 9.4622], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [23.1987, 0.0724, 9.4435], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [23.4276, 0.0724, 9.3516], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [23.6078, 0.0724, 9.2014], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [23.7328, 0.0724, 9.1760], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [23.8578, 0.0724, 8.9595], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [23.9828, 0.0724, 8.7430], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [24.1078, 0.0724, 8.5265], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [24.2328, 0.0724, 8.3100], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [24.2328, 0.0724, 8.3100], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2327, 0.0724, 8.0600], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2327, 0.0724, 7.8100], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2327, 0.0724, 7.5600], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2327, 0.0724, 7.3100], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2327, 0.0724, 7.0600], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2327, 0.0724, 6.8100], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2327, 0.0724, 6.5600], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2327, 0.0724, 6.3100], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2326, 0.0724, 6.0600], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2326, 0.0724, 5.8100], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2326, 0.0724, 5.5600], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2326, 0.0724, 5.3100], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2326, 0.0724, 5.0600], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2326, 0.0724, 4.8100], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2326, 0.0724, 4.5600], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2325, 0.0724, 4.3100], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2325, 0.0724, 4.0600], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2325, 0.0724, 3.8100], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [24.2325, 0.0724, 3.5600], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [24.2325, 0.0724, 3.5600], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [24.1075, 0.0724, 3.3435], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [23.9825, 0.0724, 3.1270], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [23.8575, 0.0724, 2.9105], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [23.7325, 0.0724, 2.6940], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [23.6074, 0.0724, 2.4775], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [23.4824, 0.0724, 2.2610], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [23.3574, 0.0724, 2.0445], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [23.2324, 0.0724, 1.8280], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [23.1074, 0.0724, 1.6115], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [22.9824, 0.0724, 1.3950], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [22.8574, 0.0724, 1.1785], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [22.7324, 0.0724, 0.9620], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [22.6074, 0.0724, 0.7455], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [22.4823, 0.0724, 0.5290], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [22.3573, 0.0724, 0.3125], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [22.2323, 0.0724, 0.0960], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [22.1073, 0.0724, -0.1205], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [21.9823, 0.0724, -0.3370], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [21.8573, 0.0724, -0.5535], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [21.7323, 0.0724, -0.7700], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [21.6073, 0.0724, -0.9865], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [21.4823, 0.0724, -1.2030], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [21.3572, 0.0724, -1.4195], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [21.2322, 0.0724, -1.6360], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [21.1072, 0.0724, -1.8525], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [20.9822, 0.0724, -2.0690], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [20.8572, 0.0724, -2.2855], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [20.7322, 0.0724, -2.5020], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [20.6072, 0.0724, -2.7185], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [20.4822, 0.0724, -2.9350], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [20.3571, 0.0724, -3.1515], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [20.2321, 0.0724, -3.3680], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [20.1071, 0.0724, -3.5845], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [19.9821, 0.0724, -3.8010], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [19.8571, 0.0724, -4.0175], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [19.7321, 0.0724, -4.2340], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [19.6071, 0.0724, -4.4505], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [19.4821, 0.0724, -4.6670], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [19.3571, 0.0724, -4.8835], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [19.2320, 0.0724, -5.1000], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [19.1070, 0.0724, -5.3165], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.9820, 0.0724, -5.5330], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.8570, 0.0724, -5.7495], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.7320, 0.0724, -5.9660], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.6070, 0.0724, -6.1825], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.4820, 0.0724, -6.3990], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.3570, 0.0724, -6.6155], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.2320, 0.0724, -6.8320], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.1069, 0.0724, -7.0485], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [17.9819, 0.0724, -7.2650], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [17.9498, 0.0724, -7.3577], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
stop, Pos: [17.9498, 0.0724, -7.3577], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
