START | Pos: [0.7158, 0.14281, -3.21363] | Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.9323, 0.1428, -3.0886], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [49.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [49.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [50.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [50.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [50.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [50.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [51.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [51.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [51.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [51.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [52.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [52.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [52.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [52.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [53.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [53.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [53.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [53.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [54.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [54.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [54.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [54.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [55.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [55.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [55.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [55.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [56.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [56.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [56.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [56.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [57.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [57.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [57.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [57.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [58.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [58.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [58.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [58.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [59.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [59.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [59.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [59.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [60.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [60.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [60.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [60.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [61.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [61.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [61.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [61.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [62.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [62.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [62.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [62.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [63.1063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [63.3563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [63.6063, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [63.8563, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [64.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [64.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [64.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [64.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [65.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [65.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [65.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [65.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [66.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [66.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [66.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [66.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [67.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [67.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [67.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [67.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [68.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [68.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [68.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [68.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [69.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [69.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [69.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [69.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [70.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [70.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [70.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [70.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [71.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [71.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [71.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [71.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [72.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [72.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [72.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [72.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [73.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [73.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [73.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [73.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [74.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [74.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [74.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [74.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [75.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [75.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [75.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [75.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [76.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [76.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [76.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [76.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [77.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [77.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [77.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [77.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [78.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [78.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [78.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [78.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [79.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [79.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [79.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [79.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [80.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [80.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [80.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [80.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [81.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [81.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [81.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [81.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [82.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [82.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [82.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [82.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [83.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [83.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [83.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [83.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [84.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [84.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [84.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [84.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [85.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [85.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [85.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [85.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [86.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [86.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [86.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [86.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [87.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [87.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [87.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [87.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [88.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [88.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [88.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [88.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [89.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [89.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [89.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [89.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [90.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [90.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [90.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [90.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [91.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [91.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [91.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [91.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [92.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [92.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [92.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [92.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [93.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [93.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [93.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [93.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [94.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [94.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [94.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [94.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [95.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [95.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [95.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [95.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [96.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [96.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [96.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [96.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [97.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [97.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [97.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [97.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [98.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [98.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [98.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [98.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [99.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [99.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [99.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [99.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [100.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [100.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [100.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [100.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [101.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [101.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [101.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [101.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [102.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [102.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [102.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [102.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [103.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [103.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [103.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [103.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [104.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [104.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [104.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [104.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [105.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [105.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [105.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [105.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [106.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [106.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [106.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [106.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [107.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [107.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [107.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [107.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [108.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [108.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [108.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [108.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [109.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [109.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [109.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [109.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [110.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [110.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [110.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [110.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [111.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [111.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [111.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [111.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [112.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [112.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [112.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [112.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [113.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [113.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [113.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
