START | Pos: [-0.23005, 0.07, 7.71749] | Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-0.4466, 0.0700, 7.8425], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.6810, 0.0700, 5.0835], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-1.4310, 0.0700, 5.0835], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-1.4310, 0.0700, 5.0835], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-1.2145, 0.0700, 4.9585], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-1.2145, 0.0700, 4.9585], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-0.9645, 0.0700, 4.9585], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-0.9645, 0.0700, 4.9585], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-0.9645, 0.0700, 4.9585], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-0.9645, 0.0700, 4.9585], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-0.9645, 0.0700, 4.9585], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-1.0895, 0.0700, 4.7420], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-1.2145, 0.0700, 4.5255], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-1.3395, 0.0700, 4.3090], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-1.4645, 0.0700, 4.0925], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-1.4645, 0.0700, 4.0925], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-1.4645, 0.0700, 4.0925], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-1.4645, 0.0700, 4.0925], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-1.4645, 0.0700, 4.0925], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-1.4645, 0.0700, 4.0925], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-1.4645, 0.0700, 4.0925], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-1.3395, 0.0700, 4.3090], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-1.2145, 0.0700, 4.5255], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-1.2145, 0.0700, 4.5255], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-1.2145, 0.0700, 4.5255], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-1.2145, 0.0700, 4.5255], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-1.2145, 0.0700, 4.5255], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-1.2145, 0.0700, 4.5255], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-1.2145, 0.0700, 4.5255], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-1.2145, 0.0700, 4.5255], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-1.2145, 0.0700, 4.5255], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.4645, 0.0700, 4.5255], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.7145, 0.0700, 4.5255], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.9645, 0.0700, 4.5255], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.2145, 0.0700, 4.5255], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-2.2145, 0.0700, 4.5255], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-2.2145, 0.0700, 4.5255], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-2.2145, 0.0700, 4.5255], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-2.2145, 0.0700, 4.5255], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.2145, 0.0700, 4.5255], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.2145, 0.0700, 4.5255], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-1.9645, 0.0700, 4.5255], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-1.7145, 0.0700, 4.5255], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-1.4645, 0.0700, 4.5255], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-1.2145, 0.0700, 4.5255], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-0.9645, 0.0700, 4.5255], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-0.9645, 0.0700, 4.5255], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-0.7480, 0.0700, 4.4005], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-0.5315, 0.0700, 4.2755], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-0.3150, 0.0700, 4.1505], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-0.0985, 0.0700, 4.0255], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-0.0985, 0.0700, 4.0255], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [0.1515, 0.0700, 4.0255], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [0.4015, 0.0700, 4.0255], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [0.2765, 0.0700, 4.2420], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [0.2765, 0.0700, 4.2420], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [0.2765, 0.0700, 4.2420], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [0.2765, 0.0700, 4.2420], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [0.2765, 0.0700, 4.2420], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [0.2765, 0.0700, 4.2420], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [0.2765, 0.0700, 4.2420], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [0.2765, 0.0700, 4.2420], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [0.2765, 0.0700, 3.9920], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
stop, Pos: [0.2765, 0.0700, 3.9920], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
