START | Pos: [-4.21486, 0.21325, -3.33832] | Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-4.2149, 0.2132, -3.3383], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-0.0564, 0.2132, 2.4362], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.2729, 0.2132, 2.3112], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.4894, 0.2132, 2.1862], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.7059, 0.2132, 2.0612], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.9224, 0.2132, 1.9362], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.1389, 0.2132, 1.8112], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.3554, 0.2132, 1.6862], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.5719, 0.2132, 1.5612], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.7884, 0.2132, 1.4362], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-2.0049, 0.2132, 1.3112], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-2.2214, 0.2132, 1.1862], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-2.4379, 0.2132, 1.0612], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-2.4379, 0.2132, 1.0612], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-2.5629, 0.2132, 0.8447], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-2.6879, 0.2132, 0.6282], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-2.8129, 0.2132, 0.4117], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-2.8129, 0.2132, 0.4117], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.8129, 0.2132, 0.4117], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-2.6879, 0.2132, 0.1952], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-2.5629, 0.2132, -0.0213], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.8129, 0.2132, -0.0213], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.0629, 0.2132, -0.0213], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.3129, 0.2132, -0.0213], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.5629, 0.2132, -0.0213], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.8129, 0.2132, -0.0213], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.0629, 0.2132, -0.0213], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-4.3129, 0.2132, -0.0213], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.5629, 0.2132, -0.0213], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-4.5629, 0.2132, -0.0213], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-4.5629, 0.2132, -0.0213], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-4.5629, 0.2132, -0.0213], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-4.5629, 0.2132, -0.0213], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-4.5629, 0.2132, -0.0213], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-4.5629, 0.2132, -0.0213], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.5629, 0.2132, -0.0213], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-4.3464, 0.2132, 0.1037], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-4.1299, 0.2132, 0.2287], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.9134, 0.2132, 0.3537], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.6969, 0.2132, 0.4787], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-3.6969, 0.2132, 0.4787], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-3.6969, 0.2132, 0.4787], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-3.6969, 0.2132, 0.4787], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-3.6969, 0.2132, 0.4787], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-3.6969, 0.2132, 0.4787], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-3.6969, 0.2132, 0.4787], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-3.6969, 0.2132, 0.4787], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-3.6969, 0.2132, 0.4787], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.9134, 0.2132, 0.6037], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-3.9134, 0.2132, 0.6037], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-3.9134, 0.2132, 0.6037], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-3.9134, 0.2132, 0.6037], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-3.7884, 0.2132, 0.8202], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-3.7884, 0.2132, 0.8202], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-3.7884, 0.2132, 0.8202], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-3.7884, 0.2132, 0.8202], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-3.7884, 0.2132, 0.8202], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-3.6634, 0.2132, 0.6037], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-3.5384, 0.2132, 0.3872], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-3.4134, 0.2132, 0.1707], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-3.2884, 0.2132, -0.0459], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-3.2884, 0.2132, -0.0459], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-3.2884, 0.2132, -0.0459], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-3.2884, 0.2132, -0.0459], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-3.2884, 0.2132, -0.0459], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.5384, 0.2132, -0.0459], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.0384, 0.2132, -0.0459], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.2884, 0.2132, -0.0459], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-4.2884, 0.2132, -0.0459], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-4.2884, 0.2132, -0.0459], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.2884, 0.2132, -0.0459], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.2884, 0.2132, -0.0459], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.2884, 0.2132, -0.0459], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.2884, 0.2132, -0.0459], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.0384, 0.2132, -0.0459], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-3.7884, 0.2132, -0.0459], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-3.5719, 0.2132, 0.0791], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-3.3554, 0.2132, 0.2041], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.3554, 0.2132, 0.2041], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-3.2304, 0.2132, 0.4207], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-3.1054, 0.2132, 0.6372], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-3.1054, 0.2132, 0.6372], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-2.8889, 0.2132, 0.7622], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-2.8889, 0.2132, 0.7622], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-2.7639, 0.2132, 0.9787], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-2.7639, 0.2132, 0.9787], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-2.5474, 0.2132, 1.1037], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-2.3309, 0.2132, 1.2287], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-2.1144, 0.2132, 1.3537], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-1.8979, 0.2132, 1.4787], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-1.6814, 0.2132, 1.6037], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-1.4648, 0.2132, 1.7287], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-1.2483, 0.2132, 1.8537], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-1.0318, 0.2132, 1.9787], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-0.8153, 0.2132, 2.1037], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-0.5988, 0.2132, 2.2287], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-0.3823, 0.2132, 2.3537], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-0.1658, 0.2132, 2.4787], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.0507, 0.2132, 2.6037], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.2672, 0.2132, 2.7287], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.4837, 0.2132, 2.8537], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.7002, 0.2132, 2.9787], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.9167, 0.2132, 3.1037], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [1.1332, 0.2132, 3.2287], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [1.3497, 0.2132, 3.3537], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [1.3497, 0.2132, 3.3537], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [1.3497, 0.2132, 3.3537], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [1.3497, 0.2132, 3.3537], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [1.4747, 0.2132, 3.1372], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [1.4747, 0.2132, 3.1372], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [1.4747, 0.2132, 3.1372], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [1.7247, 0.2132, 3.1372], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [1.9747, 0.2132, 3.1372], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [2.2247, 0.2132, 3.1372], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [2.4747, 0.2132, 3.1372], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [2.7247, 0.2132, 3.1372], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [2.9747, 0.2132, 3.1372], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [2.9747, 0.2132, 3.1372], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [2.9747, 0.2132, 3.1372], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [2.9747, 0.2132, 3.1372], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [2.9747, 0.2132, 3.3872], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [2.9747, 0.2132, 3.3872], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [2.9747, 0.2132, 3.3872], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [2.9747, 0.2132, 3.3872], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.7247, 0.2132, 3.3872], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.4747, 0.2132, 3.3872], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.9747, 0.2132, 3.3872], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.7247, 0.2132, 3.3872], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [1.7247, 0.2132, 3.3872], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [1.7247, 0.2132, 3.3872], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [1.7247, 0.2132, 3.3872], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [1.7247, 0.2132, 3.3872], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [1.7247, 0.2132, 3.3872], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [1.7247, 0.2132, 3.3872], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [1.9747, 0.2132, 3.3872], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [2.2247, 0.2132, 3.3872], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [2.2247, 0.2132, 3.6372], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [2.2247, 0.2132, 3.6372], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [2.2247, 0.2132, 3.6372], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [2.2247, 0.2132, 3.6372], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [2.2247, 0.2132, 3.6372], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [2.0082, 0.2132, 3.5122], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.7917, 0.2132, 3.3872], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.5752, 0.2132, 3.2622], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.3587, 0.2132, 3.1372], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.1422, 0.2132, 3.0122], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.9257, 0.2132, 2.8872], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.7092, 0.2132, 2.7622], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.4927, 0.2132, 2.6372], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.2762, 0.2132, 2.5122], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.0597, 0.2132, 2.3872], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.1568, 0.2132, 2.2622], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.3733, 0.2132, 2.1372], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.5898, 0.2132, 2.0122], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.8064, 0.2132, 1.8872], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-0.8064, 0.2132, 1.8872], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.0564, 0.2132, 1.8872], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.3064, 0.2132, 1.8872], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-1.3064, 0.2132, 1.8872], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-1.3064, 0.2132, 1.8872], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-1.4314, 0.2132, 1.6707], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-1.4314, 0.2132, 1.6707], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-1.4314, 0.2132, 1.6707], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-1.4314, 0.2132, 1.6707], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-1.4314, 0.2132, 1.6707], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-1.5564, 0.2132, 1.8872], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-1.6814, 0.2132, 2.1037], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-1.6814, 0.2132, 2.1037], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.8979, 0.2132, 2.2287], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.1144, 0.2132, 2.3537], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.3309, 0.2132, 2.4787], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-2.3309, 0.2132, 2.4787], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.5809, 0.2132, 2.4787], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.8309, 0.2132, 2.4787], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.0809, 0.2132, 2.4787], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.3309, 0.2132, 2.4787], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.5809, 0.2132, 2.4787], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.8309, 0.2132, 2.4787], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.0809, 0.2132, 2.4787], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.3309, 0.2132, 2.4787], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.5809, 0.2132, 2.4787], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-4.5809, 0.2132, 2.4787], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-4.5809, 0.2132, 2.4787], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-4.5809, 0.2132, 2.4787], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-4.5809, 0.2132, 2.4787], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-4.5809, 0.2132, 2.4787], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-4.5809, 0.2132, 2.4787], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-4.5809, 0.2132, 2.4787], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-4.5809, 0.2132, 2.4787], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-4.5809, 0.2132, 2.4787], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-4.5809, 0.2132, 2.4787], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-4.5809, 0.2132, 2.4787], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-4.7974, 0.2132, 2.3537], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-4.7974, 0.2132, 2.3537], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-4.7974, 0.2132, 2.3537], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-4.7974, 0.2132, 2.3537], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.7974, 0.2132, 2.3537], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.7974, 0.2132, 2.3537], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.7974, 0.2132, 2.3537], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.7974, 0.2132, 2.3537], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-4.7974, 0.2132, 2.3537], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
