START | Pos: [-13.67385, 0.09345, 13.89784] | Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.6739, 0.0935, 13.8978], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-11.9573, 0.0935, 9.9427], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-11.9573, 0.0935, 9.9427], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-11.9573, 0.0935, 9.9427], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-11.9573, 0.0935, 9.9427], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.8323, 0.0935, 9.7262], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-11.8323, 0.0935, 9.7262], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.8323, 0.0935, 9.7262], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.8323, 0.0935, 9.7262], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.8323, 0.0935, 9.7262], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.8323, 0.0935, 9.7262], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.8323, 0.0935, 9.7262], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.8323, 0.0935, 9.7262], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.8323, 0.0935, 9.7262], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-11.8323, 0.0935, 9.7262], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.0488, 0.0935, 9.6012], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-12.2654, 0.0935, 9.4762], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-12.4819, 0.0935, 9.3512], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.4819, 0.0935, 9.3512], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.4819, 0.0935, 9.3512], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.4819, 0.0935, 9.3512], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.4819, 0.0935, 9.3512], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-12.4819, 0.0935, 9.3512], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.4819, 0.0935, 9.3512], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.4819, 0.0935, 9.3512], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.4819, 0.0935, 9.3512], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.4819, 0.0935, 9.3512], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.4819, 0.0935, 9.3512], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.4819, 0.0935, 9.3512], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.6069, 0.0935, 9.1347], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-12.3904, 0.0935, 9.0097], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-12.1738, 0.0935, 8.8847], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-11.9573, 0.0935, 8.7597], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-11.9573, 0.0935, 8.7597], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-11.9573, 0.0935, 8.7597], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-11.9573, 0.0935, 8.7597], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-11.9573, 0.0935, 8.7597], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-11.9573, 0.0935, 8.7597], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-11.9573, 0.0935, 8.7597], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-11.9573, 0.0935, 8.7597], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.2073, 0.0935, 8.7597], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.2073, 0.0935, 8.7597], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.4238, 0.0935, 8.8847], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.4238, 0.0935, 8.8847], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.6738, 0.0935, 8.8847], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.6738, 0.0935, 8.8847], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.6738, 0.0935, 8.8847], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.6738, 0.0935, 8.8847], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-12.6738, 0.0935, 8.8847], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.6738, 0.0935, 8.8847], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.6738, 0.0935, 8.8847], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.6738, 0.0935, 8.8847], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.6738, 0.0935, 8.8847], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.5488, 0.0935, 8.6682], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.4238, 0.0935, 8.4517], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-12.4238, 0.0935, 8.4517], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.4238, 0.0935, 8.4517], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-12.4238, 0.0935, 8.4517], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-12.4238, 0.0935, 8.4517], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-12.4238, 0.0935, 8.4517], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.4238, 0.0935, 8.4517], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.4238, 0.0935, 8.4517], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.4238, 0.0935, 8.4517], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.6738, 0.0935, 8.4517], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.9238, 0.0935, 8.4517], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.9238, 0.0935, 8.4517], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.9238, 0.0935, 8.4517], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.9238, 0.0935, 8.4517], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-12.9238, 0.0935, 8.4517], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.9238, 0.0935, 8.4517], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.9238, 0.0935, 8.4517], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.9238, 0.0935, 8.4517], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.9238, 0.0935, 8.4517], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.9238, 0.0935, 8.4517], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.9238, 0.0935, 8.4517], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.9238, 0.0935, 8.4517], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-13.1404, 0.0935, 8.3267], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-13.1404, 0.0935, 8.3267], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-13.1404, 0.0935, 8.3267], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-13.1404, 0.0935, 8.3267], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-13.1404, 0.0935, 8.3267], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-13.1404, 0.0935, 8.5767], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-13.1404, 0.0935, 8.5767], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-13.2654, 0.0935, 8.7932], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-13.2654, 0.0935, 8.7932], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-13.2654, 0.0935, 9.0432], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-13.2654, 0.0935, 9.2932], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-13.2654, 0.0935, 9.5432], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-13.2654, 0.0935, 9.7932], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-13.2654, 0.0935, 9.7932], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-13.2654, 0.0935, 9.7932], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-13.2654, 0.0935, 9.7932], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-13.2654, 0.0935, 9.7932], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.2654, 0.0935, 9.7932], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.2654, 0.0935, 9.7932], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.2654, 0.0935, 9.7932], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.1404, 0.0935, 9.5767], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-13.2654, 0.0935, 9.1102], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.2654, 0.0935, 9.1102], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.2654, 0.0935, 9.1102], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.2654, 0.0935, 9.1102], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.2654, 0.0935, 9.1102], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-13.2654, 0.0935, 9.1102], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-13.2654, 0.0935, 9.1102], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-13.1404, 0.0935, 9.3267], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-13.0154, 0.0935, 9.5432], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-13.0154, 0.0935, 9.5432], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-13.0154, 0.0935, 9.5432], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-13.0154, 0.0935, 9.5432], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-13.0154, 0.0935, 9.5432], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-13.0154, 0.0935, 9.5432], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.0154, 0.0935, 9.5432], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.0154, 0.0935, 9.5432], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-13.0154, 0.0935, 9.2932], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.0154, 0.0935, 9.2932], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.0154, 0.0935, 9.2932], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.0154, 0.0935, 9.2932], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.0154, 0.0935, 9.2932], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.0154, 0.0935, 9.2932], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.0154, 0.0935, 9.2932], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.0154, 0.0935, 9.2932], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.0154, 0.0935, 9.2932], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.0154, 0.0935, 9.2932], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.0154, 0.0935, 9.2932], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.0154, 0.0935, 9.2932], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-13.3569, 0.0935, 8.9517], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-13.1404, 0.0935, 9.0767], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.9238, 0.0935, 9.2017], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-13.0488, 0.0935, 8.9852], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.0488, 0.0935, 8.9852], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.0488, 0.0935, 8.9852], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.0488, 0.0935, 8.9852], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.0488, 0.0935, 8.9852], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.0488, 0.0935, 8.9852], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.0488, 0.0935, 8.9852], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.0488, 0.0935, 8.9852], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.0488, 0.0935, 8.9852], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.0488, 0.0935, 8.9852], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.0488, 0.0935, 8.9852], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.0488, 0.0935, 8.9852], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.2654, 0.0935, 8.8602], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.2654, 0.0935, 8.8602], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.2654, 0.0935, 8.8602], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.2654, 0.0935, 8.8602], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.2654, 0.0935, 8.8602], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.2654, 0.0935, 8.8602], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-13.0154, 0.0935, 8.8602], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.7654, 0.0935, 8.8602], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
