START | Pos: [2.91232, 0.148, -1.9068] | Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [2.9123, 0.1480, -1.9068], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.1188, 0.1480, -5.3398], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.3353, 0.1480, -5.4648], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.5518, 0.1480, -5.5898], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-0.5518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-0.8018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.0518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.3018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.5518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.8018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.0518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.3018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.5518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.8018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.0518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.3018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.5518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.8018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.0518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.3018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.5518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.8018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.0518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.3018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.5518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.8018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.0518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.3018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.5518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.8018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.0518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.3018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.5518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.8018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.0518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.3018, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.5518, 0.1480, -5.5898], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-8.5518, 0.1480, -5.5898], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-8.7683, 0.1480, -5.7148], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-8.9848, 0.1480, -5.8398], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-8.9848, 0.1480, -5.8398], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.2348, 0.1480, -5.8398], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.4848, 0.1480, -5.8398], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.7348, 0.1480, -5.8398], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.9848, 0.1480, -5.8398], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-10.2348, 0.1480, -5.8398], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-10.4848, 0.1480, -5.8398], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-10.7348, 0.1480, -5.8398], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-10.9848, 0.1480, -5.8398], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-10.9848, 0.1480, -5.8398], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-10.9848, 0.1480, -5.8398], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-10.9848, 0.1480, -5.8398], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-10.9848, 0.1480, -5.8398], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-10.9848, 0.1480, -5.8398], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-10.9848, 0.1480, -5.8398], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-10.9848, 0.1480, -5.8398], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-10.9848, 0.1480, -5.8398], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-10.8598, 0.1480, -6.0563], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-10.8598, 0.1480, -6.0563], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-10.8598, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-10.6098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-10.3598, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-9.8598, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-9.6098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-9.3598, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-9.1098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-8.8598, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-8.6098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-8.3598, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-8.1098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-7.8598, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-7.6098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-7.6098, 0.1480, -6.0563], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-7.6098, 0.1480, -6.0563], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-7.6098, 0.1480, -6.0563], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-7.6098, 0.1480, -6.0563], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-7.6098, 0.1480, -6.0563], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-7.6098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.8598, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.1098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.3598, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.6098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.8598, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.1098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.3598, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.6098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.8598, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-10.1098, 0.1480, -6.0563], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-10.1098, 0.1480, -5.8063], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-10.1098, 0.1480, -5.8063], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-10.1098, 0.1480, -5.8063], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-10.1098, 0.1480, -5.8063], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-10.3598, 0.1480, -5.8063], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-10.6098, 0.1480, -5.8063], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-10.8598, 0.1480, -5.8063], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.1098, 0.1480, -5.8063], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.3598, 0.1480, -5.8063], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.6098, 0.1480, -5.8063], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.8598, 0.1480, -5.8063], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.1098, 0.1480, -5.8063], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.3598, 0.1480, -5.8063], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.3598, 0.1480, -5.8063], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.3598, 0.1480, -5.8063], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.3598, 0.1480, -5.8063], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.3598, 0.1480, -5.8063], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.3598, 0.1480, -5.8063], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.3598, 0.1480, -5.8063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.3598, 0.1480, -5.8063], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.1433, 0.1480, -5.9313], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.9268, 0.1480, -6.0563], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.7103, 0.1480, -6.1813], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.4938, 0.1480, -6.3063], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.4938, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.2438, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.9938, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.7438, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.4938, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.2438, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.9938, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.7438, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.4938, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.2438, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.9938, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.7438, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.4938, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.2438, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.9938, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.7438, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.4938, 0.1480, -6.3063], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-7.4938, 0.1480, -6.3063], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-7.4938, 0.1480, -6.3063], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-7.4938, 0.1480, -6.3063], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.4938, 0.1480, -6.0563], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-7.4938, 0.1480, -6.0563], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-7.4938, 0.1480, -6.0563], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-7.4938, 0.1480, -6.0563], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-7.4938, 0.1480, -6.0563], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-7.4938, 0.1480, -6.0563], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-7.4938, 0.1480, -6.0563], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-7.4938, 0.1480, -6.0563], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-7.3688, 0.1480, -6.2728], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-7.3688, 0.1480, -6.2728], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-7.3688, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-7.3688, 0.1480, -6.2728], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-7.1523, 0.1480, -6.1478], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-6.9358, 0.1480, -6.0228], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-6.7192, 0.1480, -5.8978], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-6.5027, 0.1480, -5.7728], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-6.2862, 0.1480, -5.6478], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-6.2862, 0.1480, -5.6478], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-6.0362, 0.1480, -5.6478], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-5.7862, 0.1480, -5.6478], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-5.5362, 0.1480, -5.6478], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-5.5362, 0.1480, -5.6478], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-5.5362, 0.1480, -5.6478], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-5.5362, 0.1480, -5.6478], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-5.5362, 0.1480, -5.3978], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-5.5362, 0.1480, -5.3978], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-5.5362, 0.1480, -5.3978], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-5.5362, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.7862, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.0362, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.2862, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.5362, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.7862, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.0362, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.2862, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.5362, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.7862, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.0362, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.2862, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.5362, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.7862, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.0362, 0.1480, -5.3978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-9.0362, 0.1480, -5.3978], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-9.2527, 0.1480, -5.5228], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-9.2527, 0.1480, -5.5228], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.5027, 0.1480, -5.5228], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.7527, 0.1480, -5.5228], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-9.7527, 0.1480, -5.5228], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-9.9692, 0.1480, -5.6478], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.1858, 0.1480, -5.7728], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.4023, 0.1480, -5.8978], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.6188, 0.1480, -6.0228], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-10.6188, 0.1480, -6.0228], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-10.6188, 0.1480, -6.0228], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-10.6188, 0.1480, -6.0228], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-10.6188, 0.1480, -6.0228], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-10.6188, 0.1480, -6.0228], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-10.6188, 0.1480, -6.0228], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-10.6188, 0.1480, -6.0228], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-10.6188, 0.1480, -6.0228], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-10.4023, 0.1480, -6.1478], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-10.1858, 0.1480, -6.2728], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-10.1858, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-9.9358, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-9.6858, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-9.4358, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-9.1858, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-8.9358, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-8.6858, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-8.4358, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-8.1858, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-7.9358, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-7.6858, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-7.6858, 0.1480, -6.2728], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-7.6858, 0.1480, -6.2728], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-7.6858, 0.1480, -6.2728], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-7.6858, 0.1480, -6.2728], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-7.6858, 0.1480, -6.2728], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-7.6858, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.9358, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.1858, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.4358, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.6858, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.9358, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.1858, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.4358, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.6858, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.9358, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-10.1858, 0.1480, -6.2728], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-10.1858, 0.1480, -6.2728], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.4023, 0.1480, -6.1478], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.6188, 0.1480, -6.0228], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.8353, 0.1480, -5.8978], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.0518, 0.1480, -5.7728], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.2683, 0.1480, -5.6478], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.4848, 0.1480, -5.5228], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.7013, 0.1480, -5.3978], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.9178, 0.1480, -5.2728], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.1343, 0.1480, -5.1478], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.1343, 0.1480, -5.1478], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.2593, 0.1480, -4.9313], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.3843, 0.1480, -4.7148], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.5093, 0.1480, -4.4983], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.6343, 0.1480, -4.2818], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.7593, 0.1480, -4.0653], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.8843, 0.1480, -3.8488], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-13.0093, 0.1480, -3.6323], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
