START | Pos: [0.7158, 0.14281, -3.21363] | Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [0.7158, 0.1428, -3.4636], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-2.3243, 0.1428, -5.4301], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.5743, 0.1428, -5.4301], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.8243, 0.1428, -5.4301], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.0743, 0.1428, -5.4301], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.3243, 0.1428, -5.4301], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.5743, 0.1428, -5.4301], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.8243, 0.1428, -5.4301], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.0743, 0.1428, -5.4301], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.3243, 0.1428, -5.4301], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.5743, 0.1428, -5.4301], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.8243, 0.1428, -5.4301], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.0743, 0.1428, -5.4301], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-5.0743, 0.1428, -5.4301], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-5.0743, 0.1428, -5.4301], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-5.0743, 0.1428, -5.4301], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-5.0743, 0.1428, -5.4301], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-4.9493, 0.1428, -5.2136], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-4.9493, 0.1428, -5.2136], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-4.9493, 0.1428, -4.9636], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-4.9493, 0.1428, -4.7136], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-4.9493, 0.1428, -4.7136], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-5.0743, 0.1428, -4.4971], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-5.1993, 0.1428, -4.2806], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-5.1993, 0.1428, -4.2806], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-5.1993, 0.1428, -4.2806], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-5.1993, 0.1428, -4.2806], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-5.1993, 0.1428, -4.2806], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.3243, 0.1428, -4.4971], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-5.3243, 0.1428, -4.4971], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-5.3243, 0.1428, -4.4971], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-5.3243, 0.1428, -4.4971], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-5.3243, 0.1428, -4.4971], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-5.3243, 0.1428, -4.4971], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-5.3243, 0.1428, -4.4971], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-5.1993, 0.1428, -4.2806], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-5.0743, 0.1428, -4.0641], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-5.0743, 0.1428, -4.0641], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-5.0743, 0.1428, -4.0641], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-5.0743, 0.1428, -4.0641], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-5.0743, 0.1428, -4.0641], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-5.0743, 0.1428, -4.0641], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-5.0743, 0.1428, -4.0641], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-5.0743, 0.1428, -4.0641], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-5.2908, 0.1428, -4.1891], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-5.2908, 0.1428, -4.1891], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.4158, 0.1428, -4.4056], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.5408, 0.1428, -4.6221], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-5.5408, 0.1428, -4.6221], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-5.5408, 0.1428, -4.6221], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-5.5408, 0.1428, -4.6221], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-5.5408, 0.1428, -4.6221], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-5.5408, 0.1428, -4.6221], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-5.5408, 0.1428, -4.6221], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-5.5408, 0.1428, -4.6221], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-5.5408, 0.1428, -4.6221], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-5.5408, 0.1428, -4.6221], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-5.3243, 0.1428, -4.7471], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-5.1078, 0.1428, -4.8721], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.8912, 0.1428, -4.9971], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.6747, 0.1428, -5.1221], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.4582, 0.1428, -5.2471], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.2417, 0.1428, -5.3721], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.0252, 0.1428, -5.4971], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-3.8087, 0.1428, -5.6221], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-3.5922, 0.1428, -5.7471], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-3.3757, 0.1428, -5.8721], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-3.1592, 0.1428, -5.9971], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-2.9427, 0.1428, -6.1221], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-2.7262, 0.1428, -6.2471], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-2.5097, 0.1428, -6.3721], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-2.2932, 0.1428, -6.4971], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-2.0767, 0.1428, -6.6221], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.0767, 0.1428, -6.6221], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.0767, 0.1428, -6.6221], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-2.0767, 0.1428, -6.6221], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-2.0767, 0.1428, -6.6221], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-2.0767, 0.1428, -6.6221], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-2.0767, 0.1428, -6.6221], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.2932, 0.1428, -6.4971], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.5097, 0.1428, -6.3721], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-2.5097, 0.1428, -6.3721], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.7597, 0.1428, -6.3721], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.0097, 0.1428, -6.3721], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-3.0097, 0.1428, -6.3721], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.2262, 0.1428, -6.2471], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.4427, 0.1428, -6.1221], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.4427, 0.1428, -6.1221], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.6927, 0.1428, -6.1221], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-3.6927, 0.1428, -6.1221], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-3.9092, 0.1428, -5.9971], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-3.9092, 0.1428, -5.7471], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-3.9092, 0.1428, -5.4971], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.9092, 0.1428, -5.2471], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-3.9092, 0.1428, -4.9971], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-3.9092, 0.1428, -4.9971], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.9092, 0.1428, -4.9971], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.9092, 0.1428, -4.9971], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.9092, 0.1428, -4.9971], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.9092, 0.1428, -4.9971], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.9092, 0.1428, -4.9971], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-3.9092, 0.1428, -4.9971], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-3.9092, 0.1428, -4.9971], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.9092, 0.1428, -4.9971], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.6592, 0.1428, -4.9971], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.4092, 0.1428, -4.9971], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.1592, 0.1428, -4.9971], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.9092, 0.1428, -4.9971], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.6592, 0.1428, -4.9971], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.4092, 0.1428, -4.9971], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.1592, 0.1428, -4.9971], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.1592, 0.1428, -4.9971], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-1.9427, 0.1428, -5.1221], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-1.7262, 0.1428, -5.2471], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-1.7262, 0.1428, -5.2471], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-1.7262, 0.1428, -5.2471], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-1.7262, 0.1428, -5.2471], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-1.7262, 0.1428, -5.2471], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-1.7262, 0.1428, -5.2471], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-1.7262, 0.1428, -5.2471], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-1.9427, 0.1428, -5.1221], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-2.1592, 0.1428, -4.9971], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-2.3757, 0.1428, -4.8721], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-2.3757, 0.1428, -4.8721], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-2.3757, 0.1428, -4.8721], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-2.3757, 0.1428, -4.8721], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-2.3757, 0.1428, -4.8721], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-2.3757, 0.1428, -4.8721], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.3757, 0.1428, -4.8721], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.3757, 0.1428, -4.8721], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.3757, 0.1428, -4.8721], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.3757, 0.1428, -4.8721], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-2.1257, 0.1428, -4.8721], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.1257, 0.1428, -4.8721], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.1257, 0.1428, -4.8721], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-2.0007, 0.1428, -5.0886], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.0007, 0.1428, -5.0886], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.0007, 0.1428, -5.0886], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.0007, 0.1428, -5.0886], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-2.0007, 0.1428, -5.0886], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-2.0007, 0.1428, -5.0886], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-2.0007, 0.1428, -5.0886], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-2.0007, 0.1428, -5.0886], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-2.0007, 0.1428, -5.0886], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.2507, 0.1428, -5.0886], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.5007, 0.1428, -5.0886], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.7507, 0.1428, -5.0886], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-2.7507, 0.1428, -5.0886], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.9672, 0.1428, -4.9636], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.1837, 0.1428, -4.8386], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.4002, 0.1428, -4.7136], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.6167, 0.1428, -4.5886], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.8332, 0.1428, -4.4636], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.8332, 0.1428, -4.4636], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.0832, 0.1428, -4.4636], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.3332, 0.1428, -4.4636], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.5832, 0.1428, -4.4636], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.8332, 0.1428, -4.4636], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.0832, 0.1428, -4.4636], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-5.0832, 0.1428, -4.4636], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-5.0832, 0.1428, -4.4636], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-5.0832, 0.1428, -4.4636], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-5.0832, 0.1428, -4.4636], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-5.0832, 0.1428, -4.4636], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-5.0832, 0.1428, -4.4636], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.8332, 0.1428, -4.4636], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.5832, 0.1428, -4.4636], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.5832, 0.1428, -4.4636], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-4.3667, 0.1428, -4.3386], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.3667, 0.1428, -4.3386], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.1167, 0.1428, -4.3386], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.8667, 0.1428, -4.3386], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.6167, 0.1428, -4.3386], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.3667, 0.1428, -4.3386], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.1167, 0.1428, -4.3386], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-3.1167, 0.1428, -4.3386], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-2.9002, 0.1428, -4.4636], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.9002, 0.1428, -4.4636], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.6502, 0.1428, -4.4636], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.6502, 0.1428, -4.4636], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-2.4337, 0.1428, -4.5886], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.4337, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.4337, 0.1428, -4.5886], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-2.4337, 0.1428, -4.5886], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-2.4337, 0.1428, -4.5886], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-2.4337, 0.1428, -4.5886], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-2.4337, 0.1428, -4.5886], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-2.4337, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.6837, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.9337, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.1837, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.4337, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.6837, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.9337, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.1837, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.4337, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.6837, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.9337, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.1837, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
stop, Pos: [-5.1837, 0.1428, -4.5886], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
