START | Pos: [-15.0493, 0.19683, -8.40716] | Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-15.0493, 0.1968, -8.4072], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-15.9578, 0.1968, -6.2977], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-16.2078, 0.1968, -6.2977], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-16.2078, 0.1968, -6.2977], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-16.2078, 0.1968, -6.2977], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-16.2078, 0.1968, -6.2977], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-16.2078, 0.1968, -6.2977], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-16.2078, 0.1968, -6.2977], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-16.2078, 0.1968, -6.2977], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-15.9578, 0.1968, -6.2977], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-15.9578, 0.1968, -6.2977], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-15.7413, 0.1968, -6.4227], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-15.5248, 0.1968, -6.5477], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-15.3083, 0.1968, -6.6727], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-15.4333, 0.1968, -6.4562], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-15.4333, 0.1968, -6.4562], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-15.4333, 0.1968, -6.4562], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-15.4333, 0.1968, -6.4562], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-15.4333, 0.1968, -6.4562], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-15.4333, 0.1968, -6.4562], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-15.4333, 0.1968, -6.4562], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-15.4333, 0.1968, -6.4562], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-15.4333, 0.1968, -6.4562], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-15.4333, 0.1968, -6.4562], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-15.4333, 0.1968, -6.4562], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-15.4333, 0.1968, -6.4562], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-15.6498, 0.1968, -6.3312], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-15.6498, 0.1968, -6.3312], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-15.6498, 0.1968, -6.3312], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-15.6498, 0.1968, -6.3312], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-15.6498, 0.1968, -6.3312], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-15.6498, 0.1968, -6.3312], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-15.6498, 0.1968, -6.3312], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-15.6498, 0.1968, -6.3312], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-15.3998, 0.1968, -6.3312], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-15.3998, 0.1968, -6.3312], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-15.3998, 0.1968, -6.3312], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-15.3998, 0.1968, -6.3312], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-15.3998, 0.1968, -6.3312], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-15.3998, 0.1968, -6.3312], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-15.3998, 0.1968, -6.3312], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-15.6498, 0.1968, -6.3312], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-16.1163, 0.1968, -6.2062], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-16.1163, 0.1968, -6.2062], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-16.1163, 0.1968, -6.2062], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-16.1163, 0.1968, -6.2062], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-16.1163, 0.1968, -6.2062], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-16.1163, 0.1968, -6.2062], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-16.1163, 0.1968, -6.2062], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-15.8998, 0.1968, -6.3312], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-15.6833, 0.1968, -6.4562], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-15.9333, 0.1968, -6.4562], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-16.1833, 0.1968, -6.4562], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-15.9668, 0.1968, -6.5812], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-15.7503, 0.1968, -6.7062], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-15.5338, 0.1968, -6.8312], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-15.3172, 0.1968, -6.9562], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-15.3172, 0.1968, -6.9562], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-15.3172, 0.1968, -6.9562], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-15.3172, 0.1968, -6.9562], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-15.3172, 0.1968, -6.9562], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-15.3172, 0.1968, -6.9562], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-15.3172, 0.1968, -6.9562], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-15.3172, 0.1968, -6.9562], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-15.3172, 0.1968, -6.9562], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-15.3172, 0.1968, -6.9562], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-15.3172, 0.1968, -6.9562], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-15.3172, 0.1968, -6.9562], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-15.0672, 0.1968, -6.9562], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-15.0672, 0.1968, -7.2062], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-15.0672, 0.1968, -7.4562], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-15.0672, 0.1968, -7.7062], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-15.0672, 0.1968, -7.9562], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-15.0672, 0.1968, -8.2062], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-15.0672, 0.1968, -8.2062], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-14.9422, 0.1968, -8.4227], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-14.8172, 0.1968, -8.6392], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-14.6922, 0.1968, -8.8557], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-14.6922, 0.1968, -8.8557], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.6922, 0.1968, -9.1057], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.6922, 0.1968, -9.3557], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-14.6922, 0.1968, -9.3557], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-14.5672, 0.1968, -9.5722], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-14.4422, 0.1968, -9.7887], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-14.3172, 0.1968, -10.0052], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-14.1922, 0.1968, -10.2217], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-14.1922, 0.1968, -10.2217], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-14.1922, 0.1968, -10.2217], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-14.1922, 0.1968, -10.2217], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-14.1922, 0.1968, -10.2217], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-14.1922, 0.1968, -10.2217], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.1922, 0.1968, -10.2217], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.3172, 0.1968, -10.0052], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.4422, 0.1968, -9.7887], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.4422, 0.1968, -9.7887], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.4422, 0.1968, -9.5387], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.4422, 0.1968, -9.2887], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.4422, 0.1968, -9.0387], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.4422, 0.1968, -8.7887], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.4422, 0.1968, -8.5387], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.4422, 0.1968, -8.2887], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.4422, 0.1968, -8.0387], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.4422, 0.1968, -8.0387], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.4422, 0.1968, -8.0387], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-14.4422, 0.1968, -8.0387], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-14.4422, 0.1968, -8.0387], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.4422, 0.1968, -8.0387], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.4422, 0.1968, -8.0387], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.4422, 0.1968, -8.0387], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.3172, 0.1968, -8.2552], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.3172, 0.1968, -8.2552], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.3172, 0.1968, -8.5052], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.3172, 0.1968, -8.7552], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.3172, 0.1968, -9.0052], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.3172, 0.1968, -9.2552], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.3172, 0.1968, -9.5052], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.3172, 0.1968, -9.7552], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.3172, 0.1968, -10.0052], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.3172, 0.1968, -10.0052], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.3172, 0.1968, -10.0052], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.3172, 0.1968, -10.0052], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.3172, 0.1968, -10.0052], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.3172, 0.1968, -10.0052], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.3172, 0.1968, -10.0052], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.3172, 0.1968, -10.0052], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-14.4422, 0.1968, -9.7887], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.4422, 0.1968, -9.7887], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4422, 0.1968, -9.5387], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4422, 0.1968, -9.2887], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4422, 0.1968, -9.0387], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4422, 0.1968, -8.7887], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4422, 0.1968, -8.5387], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4422, 0.1968, -8.2887], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
