START | Pos: [-10.715, 0.2362, -7.466] | Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-10.7150, 0.2630, -7.2160], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.0933, 0.3728, -2.8589], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.0995, 0.3728, -2.8587], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1058, 0.3728, -2.8586], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1120, 0.3728, -2.8584], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1182, 0.3728, -2.8583], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1245, 0.3728, -2.8581], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1307, 0.3728, -2.8579], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1369, 0.3728, -2.8578], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1432, 0.3728, -2.8576], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1494, 0.3728, -2.8575], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1556, 0.3728, -2.8573], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1619, 0.3728, -2.8572], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1681, 0.3728, -2.8570], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1743, 0.3728, -2.8568], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1806, 0.3728, -2.8567], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1868, 0.3728, -2.8565], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1930, 0.3728, -2.8564], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.1993, 0.3728, -2.8562], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2055, 0.3728, -2.8561], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2117, 0.3728, -2.8559], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2180, 0.3728, -2.8558], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2242, 0.3728, -2.8556], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2304, 0.3728, -2.8554], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2367, 0.3728, -2.8553], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2429, 0.3728, -2.8551], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2491, 0.3728, -2.8550], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2554, 0.3728, -2.8548], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2616, 0.3728, -2.8547], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2678, 0.3728, -2.8545], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2741, 0.3728, -2.8544], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2803, 0.3728, -2.8542], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2865, 0.3728, -2.8540], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2928, 0.3728, -2.8539], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.2990, 0.3728, -2.8537], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3052, 0.3728, -2.8536], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3115, 0.3728, -2.8534], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3177, 0.3728, -2.8533], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3239, 0.3728, -2.8531], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3302, 0.3728, -2.8530], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3364, 0.3728, -2.8528], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3426, 0.3728, -2.8526], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3489, 0.3728, -2.8525], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3551, 0.3728, -2.8523], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3613, 0.3728, -2.8522], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3676, 0.3728, -2.8520], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3738, 0.3728, -2.8519], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3800, 0.3728, -2.8517], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3863, 0.3728, -2.8516], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3925, 0.3728, -2.8514], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3987, 0.3728, -2.8512], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.4871, 0.3728, -2.8223], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.5733, 0.3728, -2.7878], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6595, 0.3728, -2.7533], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-14.6658, 0.3728, -2.7508], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
