START | Pos: [-0.23005, 0.07, 7.71749] | Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-0.2300, 0.0700, 7.7175], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-2.7300, 0.0700, 2.9364], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-2.7300, 0.0700, 2.9364], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-2.7300, 0.0700, 2.9364], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-2.7300, 0.0700, 2.9364], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-2.6050, 0.0700, 2.7199], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.6050, 0.0700, 2.7199], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.6050, 0.0700, 2.7199], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.6050, 0.0700, 2.7199], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-2.6050, 0.0700, 2.7199], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.6050, 0.0700, 2.7199], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-2.3885, 0.0700, 2.8449], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-2.3885, 0.0700, 2.8449], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-2.2635, 0.0700, 3.0614], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.2635, 0.0700, 3.0614], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.2635, 0.0700, 3.0614], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.2635, 0.0700, 3.0614], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.2635, 0.0700, 3.0614], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.2635, 0.0700, 3.0614], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-2.2635, 0.0700, 3.0614], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-2.2635, 0.0700, 3.0614], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-2.2635, 0.0700, 3.0614], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-2.2635, 0.0700, 3.0614], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-2.2635, 0.0700, 3.0614], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-2.2635, 0.0700, 3.0614], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-2.2635, 0.0700, 3.3114], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-2.2635, 0.0700, 3.3114], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-2.1385, 0.0700, 3.5279], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-2.0135, 0.0700, 3.7444], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-1.8885, 0.0700, 3.9609], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-1.8885, 0.0700, 4.2109], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-2.0135, 0.0700, 4.4274], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-2.0135, 0.0700, 4.4274], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-2.0135, 0.0700, 4.4274], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-2.0135, 0.0700, 4.4274], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-2.0135, 0.0700, 4.4274], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-2.0135, 0.0700, 4.4274], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-2.0135, 0.0700, 4.4274], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.0135, 0.0700, 4.4274], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-1.7970, 0.0700, 4.3024], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-1.7970, 0.0700, 4.3024], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-1.7970, 0.0700, 4.3024], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-1.7970, 0.0700, 4.3024], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-1.7970, 0.0700, 4.3024], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-1.7970, 0.0700, 4.3024], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-1.7970, 0.0700, 4.3024], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-1.7970, 0.0700, 4.3024], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.0470, 0.0700, 4.3024], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-2.0470, 0.0700, 4.3024], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-2.0470, 0.0700, 4.3024], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-2.0470, 0.0700, 4.3024], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-2.0470, 0.0700, 4.3024], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-1.9220, 0.0700, 4.0859], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-1.7970, 0.0700, 3.8694], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-1.6720, 0.0700, 3.6529], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-1.5470, 0.0700, 3.4364], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-1.5470, 0.0700, 3.4364], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-1.5470, 0.0700, 3.4364], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-1.5470, 0.0700, 3.4364], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-1.5470, 0.0700, 3.4364], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-1.5470, 0.0700, 3.4364], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-1.5470, 0.0700, 3.4364], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-1.5470, 0.0700, 3.4364], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.7635, 0.0700, 3.5614], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-1.7635, 0.0700, 3.5614], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-1.7635, 0.0700, 3.5614], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-1.7635, 0.0700, 3.5614], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-1.7635, 0.0700, 3.5614], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-1.7635, 0.0700, 3.5614], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-1.7635, 0.0700, 3.5614], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-1.7635, 0.0700, 3.5614], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-1.7635, 0.0700, 3.5614], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-1.7635, 0.0700, 3.5614], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-1.7635, 0.0700, 3.5614], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-1.7635, 0.0700, 3.5614], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-1.8885, 0.0700, 3.7779], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-1.8885, 0.0700, 3.7779], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-1.8885, 0.0700, 3.7779], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-1.8885, 0.0700, 3.7779], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-1.8885, 0.0700, 3.7779], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-1.8885, 0.0700, 3.7779], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-1.8885, 0.0700, 3.7779], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-1.8885, 0.0700, 3.7779], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-1.6720, 0.0700, 3.6529], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-1.6720, 0.0700, 3.6529], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-1.6720, 0.0700, 3.6529], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-1.6720, 0.0700, 3.6529], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-1.6720, 0.0700, 3.6529], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-1.6720, 0.0700, 3.6529], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-1.6720, 0.0700, 3.6529], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.8885, 0.0700, 3.7779], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.1050, 0.0700, 3.9029], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-2.1050, 0.0700, 3.9029], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-2.2300, 0.0700, 4.1194], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-2.2300, 0.0700, 4.1194], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.4466, 0.0700, 4.2444], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
stop, Pos: [-2.4466, 0.0700, 4.2444], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
