START | Pos: [-3.62003, 0.09346, 3.798] | Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-3.6200, 0.0935, 3.7980], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.8946, 0.0935, 1.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-4.8946, 0.0935, 1.8895], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-4.7696, 0.0935, 2.1060], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-4.7695, 0.0935, 2.3560], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-4.7695, 0.0935, 2.3560], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.7695, 0.0935, 2.3560], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.7695, 0.0935, 2.3560], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.5195, 0.0935, 2.3560], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.2695, 0.0935, 2.3560], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.0195, 0.0935, 2.3560], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.7695, 0.0935, 2.3560], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.5195, 0.0935, 2.3560], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
