START | Pos: [-7.704, 0.36488, -17.870352] | Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-7.7040, 0.3649, -17.8704], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [5.5878, 0.1649, -9.8548], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
