START | Pos: [2.91232, 0.148, -1.9068] | Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [2.9123, 0.1480, -1.9068], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [2.5373, 0.1480, 0.4927], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [2.5373, 0.1480, 0.4927], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [2.5373, 0.1480, 0.4927], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [2.3208, 0.1480, 0.6177], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [2.3208, 0.1480, 0.6177], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.0708, 0.1480, 0.6177], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.0708, 0.1480, 0.6177], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [1.8543, 0.1480, 0.7427], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [1.8543, 0.1480, 0.7427], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.6043, 0.1480, 0.7427], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.3543, 0.1480, 0.7427], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.1043, 0.1480, 0.7427], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [1.1043, 0.1480, 0.7427], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [0.8878, 0.1480, 0.6177], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [0.6378, 0.1480, 0.6177], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [0.6378, 0.1480, 0.6177], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [0.6378, 0.1480, 0.6177], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [0.6378, 0.1480, 0.6177], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [0.6378, 0.1480, 0.6177], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [0.6378, 0.1480, 0.6177], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [0.6378, 0.1480, 0.8677], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [0.6378, 0.1480, 1.1177], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [0.6378, 0.1480, 1.3677], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [0.6378, 0.1480, 1.6177], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [0.6378, 0.1480, 1.8677], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [0.6378, 0.1480, 2.1177], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [0.6378, 0.1480, 2.3677], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [0.6378, 0.1480, 2.3677], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [0.6378, 0.1480, 2.3677], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [0.6378, 0.1480, 2.3677], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [0.6378, 0.1480, 2.3677], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [0.4213, 0.1480, 2.2427], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [0.4213, 0.1480, 2.2427], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [0.2963, 0.1480, 2.0262], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [0.1713, 0.1480, 1.8097], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
stop, Pos: [0.1713, 0.1480, 1.8097], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
