START | Pos: [2.078, 0.029, -26.96813] | Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [2.0780, 0.0296, -26.9681], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.0092, 0.0296, -0.7021], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.0092, 0.0296, -0.7021], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [4.1342, 0.0296, -0.9186], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [4.2592, 0.0296, -1.1351], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [4.3842, 0.0296, -1.3516], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [4.5092, 0.0296, -1.5682], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [4.6341, 0.0296, -1.7847], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [4.7591, 0.0296, -2.0012], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [4.7591, 0.0296, -2.0012], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [4.9756, 0.0296, -2.1262], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [5.1921, 0.0296, -2.2512], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [5.4086, 0.0296, -2.3762], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [5.6251, 0.0296, -2.5012], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [5.6251, 0.0296, -2.5012], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [5.6251, 0.0296, -2.5012], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [5.6251, 0.0296, -2.5012], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [5.6251, 0.0296, -2.5012], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [5.6251, 0.0296, -2.5012], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [5.6251, 0.0296, -2.5012], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [5.4086, 0.0296, -2.3762], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [5.1921, 0.0296, -2.2512], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [4.9756, 0.0296, -2.1262], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [4.7591, 0.0296, -2.0012], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.7591, 0.0296, -2.0012], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.7591, 0.0296, -2.0012], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.7591, 0.0296, -1.7512], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.7592, 0.0296, -1.5012], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.7592, 0.0296, -1.2512], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.7592, 0.0296, -1.0012], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.7592, 0.0296, -0.7512], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [4.7592, 0.0296, -0.7512], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [4.7592, 0.0296, -0.7512], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [4.7592, 0.0296, -0.7512], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [4.5092, 0.0296, -0.7512], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [4.2592, 0.0296, -0.7512], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [4.0092, 0.0296, -0.7512], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [3.7592, 0.0296, -0.7511], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [3.5092, 0.0296, -0.7511], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [3.2592, 0.0296, -0.7511], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [3.0092, 0.0296, -0.7511], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.7592, 0.0296, -0.7511], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.5092, 0.0296, -0.7511], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.2592, 0.0296, -0.7511], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.0092, 0.0296, -0.7511], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.7592, 0.0296, -0.7510], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.5092, 0.0296, -0.7510], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.2592, 0.0296, -0.7510], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.0092, 0.0296, -0.7510], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [0.7592, 0.0296, -0.7510], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [0.5092, 0.0296, -0.7510], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [0.2592, 0.0296, -0.7510], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [0.0092, 0.0296, -0.7510], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-0.2408, 0.0296, -0.7509], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-0.4908, 0.0296, -0.7509], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-0.7408, 0.0296, -0.7509], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-0.9908, 0.0296, -0.7509], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.2408, 0.0296, -0.7509], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.4908, 0.0296, -0.7509], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.7408, 0.0296, -0.7509], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.9908, 0.0296, -0.7509], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.2408, 0.0296, -0.7508], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.4908, 0.0296, -0.7508], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.7408, 0.0296, -0.7508], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-2.7408, 0.0296, -0.7508], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-2.7408, 0.0296, -0.7508], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-2.8658, 0.0296, -0.9673], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-2.9908, 0.0296, -1.1838], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-3.1158, 0.0296, -1.4003], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-3.2408, 0.0296, -1.6168], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-3.3659, 0.0296, -1.8333], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-3.4909, 0.0296, -2.0498], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-3.6159, 0.0296, -2.2663], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-3.7409, 0.0296, -2.4828], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-3.8659, 0.0296, -2.6993], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-3.9909, 0.0296, -2.9158], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-3.9909, 0.0296, -2.9158], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-4.2074, 0.0296, -3.0408], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-4.4239, 0.0296, -3.1658], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-4.6555, 0.0296, -3.2457], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-4.8720, 0.0296, -3.3707], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-5.0885, 0.0296, -3.4957], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-5.3050, 0.0296, -3.6207], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-5.5215, 0.0296, -3.7456], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-5.5215, 0.0296, -3.7456], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-5.5215, 0.0296, -3.7456], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-5.5215, 0.0296, -3.7456], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-5.3961, 0.0296, -3.9551], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-5.3961, 0.0296, -3.9551], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-5.3961, 0.0296, -3.9551], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-5.3961, 0.0296, -3.9551], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-5.3961, 0.0296, -3.9551], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-5.3961, 0.0296, -3.9551], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-5.3961, 0.0296, -3.9551], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-5.5211, 0.0296, -3.7386], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-5.6461, 0.0296, -3.5221], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-5.6461, 0.0296, -3.5221], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-5.6461, 0.0296, -3.5221], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-5.6461, 0.0296, -3.5221], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-5.6461, 0.0296, -3.5221], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.7711, 0.0296, -3.7386], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.8961, 0.0296, -3.9551], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.0211, 0.0296, -4.1716], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.1462, 0.0296, -4.3881], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-6.1462, 0.0296, -4.3881], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.2424, 0.0296, -4.5005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-6.2424, 0.0296, -4.5005], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.3515, 0.0296, -4.7302], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.4765, 0.0296, -4.9467], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.6015, 0.0296, -5.1632], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.7265, 0.0296, -5.1883], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.8516, 0.0296, -5.1883], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.9766, 0.0296, -5.1883], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.1016, 0.0296, -5.1883], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.2266, 0.0296, -5.4048], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.3516, 0.0296, -5.6213], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.4766, 0.0296, -5.8378], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.6016, 0.0296, -6.0543], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.7266, 0.0296, -6.2708], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.8516, 0.0296, -6.4873], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-7.8516, 0.0296, -6.4873], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.8517, 0.0296, -6.7373], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.8517, 0.0296, -6.9873], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.8517, 0.0296, -7.2373], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-7.8517, 0.0296, -7.2373], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-7.8517, 0.0296, -7.2373], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-8.0682, 0.0296, -7.3622], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-8.2847, 0.0296, -7.4872], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-8.2847, 0.0296, -7.4872], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.4097, 0.0296, -7.7037], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.5347, 0.0296, -7.9202], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.6597, 0.0296, -8.1367], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-8.6597, 0.0296, -8.1367], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-8.6598, 0.0296, -8.3867], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.6598, 0.0296, -8.3867], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.5348, 0.0296, -8.6033], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-8.5348, 0.0296, -8.6033], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-8.5348, 0.0296, -8.8533], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-8.5348, 0.0296, -9.1033], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-8.5348, 0.0296, -9.3533], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-8.5348, 0.0296, -9.6033], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-8.5348, 0.0296, -9.8533], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-8.5348, 0.0296, -10.1033], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.5348, 0.0296, -10.1033], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.4098, 0.0296, -10.3198], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.2849, 0.0296, -10.5363], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.1599, 0.0296, -10.7528], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.0349, 0.0296, -10.9693], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.9099, 0.0296, -11.1858], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.7849, 0.0296, -11.4023], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.6599, 0.0296, -11.6188], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.5349, 0.0296, -11.8354], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.4099, 0.0296, -12.0519], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.2849, 0.0296, -12.2684], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.1600, 0.0296, -12.4849], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.0350, 0.0296, -12.7014], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-7.0350, 0.0296, -12.7014], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.8185, 0.0296, -12.8264], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-6.8185, 0.0296, -12.8264], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.6935, 0.0296, -13.0429], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.5685, 0.0296, -13.2594], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.4435, 0.0296, -13.4760], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.3185, 0.0296, -13.6925], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.1935, 0.0296, -13.9090], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.0685, 0.0296, -14.1255], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-5.9435, 0.0296, -14.3420], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-5.8186, 0.0296, -14.5585], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-5.6936, 0.0296, -14.7750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-5.5686, 0.0296, -14.9915], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-5.4436, 0.0296, -15.2081], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-5.4436, 0.0296, -15.2081], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-5.4436, 0.0296, -15.4581], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-5.4436, 0.0296, -15.4581], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.5686, 0.0296, -15.6746], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.6936, 0.0296, -15.8911], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.8186, 0.0296, -16.1076], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.9436, 0.0296, -16.3241], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.0687, 0.0296, -16.5406], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.1937, 0.0296, -16.7571], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.3187, 0.0296, -16.9736], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.4437, 0.0296, -17.1901], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.5687, 0.0296, -17.4066], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.6937, 0.0296, -17.6231], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.8187, 0.0296, -17.8396], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-6.8187, 0.0296, -17.8396], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.8187, 0.0296, -18.0896], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-6.8187, 0.0296, -18.0896], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.9437, 0.0296, -18.3060], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-6.9437, 0.0296, -18.3060], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-7.1603, 0.0296, -18.4310], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-7.3768, 0.0296, -18.5560], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-7.3768, 0.0296, -18.5560], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.6268, 0.0296, -18.5560], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.8768, 0.0296, -18.5560], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.1268, 0.0296, -18.5560], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.3768, 0.0296, -18.5560], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.6268, 0.0296, -18.5560], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.8768, 0.0296, -18.5559], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.1268, 0.0296, -18.5559], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.3768, 0.0296, -18.5559], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
stop, Pos: [-9.3768, 0.0296, -18.5559], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
