START | Pos: [-11.85938, 0.18997, -11.50831] | Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-11.8594, 0.1900, -11.5083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-8.3014, 0.1900, -10.1758], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.3014, 0.1900, -10.1758], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-8.3014, 0.1900, -9.9258], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-8.3014, 0.1900, -9.9258], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.1764, 0.1900, -9.7093], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.1764, 0.1900, -9.7093], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-8.1764, 0.1900, -9.4593], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-8.1764, 0.1900, -9.4593], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.0514, 0.1900, -9.2428], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.0514, 0.1900, -9.2428], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-8.0514, 0.1900, -8.9928], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-8.0514, 0.1900, -8.9928], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-7.9264, 0.1900, -8.7763], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-7.8014, 0.1900, -8.5598], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-7.8014, 0.1900, -8.5598], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-7.5849, 0.1900, -8.4348], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-7.7099, 0.1900, -8.2182], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-7.8349, 0.1900, -8.0017], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
stop, Pos: [-7.8349, 0.1900, -8.0017], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
