START | Pos: [-7.704, 0.36488, -17.870352] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.7040, 0.4653, -18.1204], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-12.0404, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0404, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0403, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0403, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0403, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0403, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0403, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0403, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0403, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0403, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0402, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0402, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0402, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0402, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0402, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0402, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0402, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0402, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0401, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0401, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0401, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0401, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0401, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0401, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0401, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0401, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0400, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0400, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0400, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0400, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0400, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0400, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0400, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0400, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0399, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0399, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0399, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0399, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0399, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0399, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0399, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0399, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0398, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0398, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0398, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0398, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0398, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0398, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0398, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0398, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0397, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0397, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0397, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0397, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0397, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0397, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0397, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0397, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0396, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0396, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0396, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0396, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0396, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0396, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0396, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0396, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0395, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0395, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0395, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0395, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0395, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0395, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0395, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0395, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0394, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0394, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0394, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0394, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0394, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0394, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0394, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0394, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0393, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0393, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0393, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0393, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0393, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0393, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0393, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0393, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0392, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0392, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0392, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0392, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0392, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0392, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0392, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0392, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0391, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0391, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0391, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0391, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0391, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0391, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0391, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0391, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0391, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0390, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0390, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0390, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0390, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0390, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0390, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0390, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0390, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0389, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0389, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0389, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0389, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0389, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0389, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0389, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0389, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0388, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0388, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0388, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0388, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0388, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0388, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0388, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0388, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0387, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0387, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0387, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0387, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0387, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0387, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0387, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0387, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0386, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0386, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0386, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0386, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0386, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0386, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0386, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0386, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0385, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0385, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0385, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0385, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0385, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0385, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0385, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0385, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0384, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0384, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0384, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0384, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0384, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0384, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0384, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0384, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0383, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0383, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0383, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0383, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0383, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0383, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0383, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0383, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0382, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0382, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0382, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0382, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0382, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0382, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0382, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0382, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0381, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0381, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0381, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0381, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0381, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0381, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0381, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0381, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0380, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0380, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0380, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0380, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0380, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0380, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0380, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0380, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0379, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0379, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0379, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0379, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0379, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0379, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0379, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0379, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0378, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0378, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0378, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0378, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0378, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0378, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0378, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0378, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0377, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0377, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0377, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0377, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0377, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0377, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0377, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0377, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0376, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0376, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0376, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0376, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0376, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0376, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0376, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0376, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0375, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0375, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0375, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0375, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0375, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0375, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0375, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0375, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0375, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0374, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0374, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0374, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0374, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0374, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0374, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0374, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0374, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0373, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0373, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0373, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0373, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0373, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0373, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0373, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-12.0373, 0.1649, -15.7048], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
