START | Pos: [16.23714, 0.10155, -4.64377] | Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [16.4871, 0.1016, -4.6438], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [55.5250, 0.1016, 8.7418], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [55.5250, 0.1016, 8.7418], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [55.5250, 0.1016, 8.7418], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [55.5250, 0.1016, 8.7418], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [55.4000, 0.1016, 8.9583], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [55.2750, 0.1016, 9.1748], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [55.1500, 0.1016, 9.3913], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [55.0250, 0.1016, 9.6078], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [54.9000, 0.1016, 9.8243], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [54.7750, 0.1016, 10.0408], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [54.6500, 0.1016, 10.2574], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [54.5250, 0.1016, 10.4739], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [54.4001, 0.1016, 10.6904], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [54.2751, 0.1016, 10.9069], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [54.1501, 0.1016, 11.1234], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [54.0251, 0.1016, 11.3399], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [53.9001, 0.1016, 11.5564], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [53.7751, 0.1016, 11.7730], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [53.6501, 0.1016, 11.9895], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [53.5251, 0.1016, 12.2060], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [53.5251, 0.1016, 12.2060], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [53.5251, 0.1016, 12.2060], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [53.5251, 0.1016, 12.2060], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [53.5251, 0.1016, 12.2060], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [53.5251, 0.1016, 12.2060], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [53.5251, 0.1016, 12.2060], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [53.6501, 0.1016, 11.9895], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [53.6501, 0.1016, 11.9895], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [53.8666, 0.1016, 11.8645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [54.0831, 0.1016, 11.7394], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [54.2996, 0.1016, 11.6144], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [54.5161, 0.1016, 11.4894], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [54.5161, 0.1016, 11.4894], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [54.5161, 0.1016, 11.4894], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [54.5161, 0.1016, 11.4894], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [54.5161, 0.1016, 11.4894], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [54.5161, 0.1016, 11.4894], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [54.5161, 0.1016, 11.4894], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [54.5161, 0.1016, 11.4894], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [54.2661, 0.1016, 11.4894], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [54.2661, 0.1016, 11.4894], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [54.2661, 0.1016, 11.4894], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [54.2661, 0.1016, 11.4894], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [54.2661, 0.1016, 11.4894], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [54.3911, 0.1016, 11.2729], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [54.5161, 0.1016, 11.0564], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [54.6411, 0.1016, 10.8399], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [54.7661, 0.1016, 10.6234], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [54.8911, 0.1016, 10.4069], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [55.0161, 0.1016, 10.1904], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [55.1410, 0.1016, 9.9738], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [55.2660, 0.1016, 9.7573], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [55.3910, 0.1016, 9.5408], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [55.5160, 0.1016, 9.3243], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [55.6410, 0.1016, 9.1078], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [55.7660, 0.1016, 8.8913], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [55.7660, 0.1016, 8.8913], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [55.7660, 0.1016, 8.8913], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [55.7660, 0.1016, 8.8913], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [55.7660, 0.1016, 8.8913], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [55.7660, 0.1016, 8.8913], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [55.5495, 0.1016, 9.0163], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [55.5495, 0.1016, 9.0163], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [55.2995, 0.1016, 9.0163], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [55.0495, 0.1016, 9.0163], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [54.7995, 0.1016, 9.0163], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [54.5495, 0.1016, 9.0163], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [54.2995, 0.1016, 9.0164], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
stop, Pos: [54.2995, 0.1016, 9.0164], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
