START | Pos: [-7.704, 0.36488, -17.870352] | Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-7.4875, 0.3473, -17.7454], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [5.9878, 0.1649, -3.3541], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3541], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3541], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3541], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3541], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3541], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3540], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3540], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3540], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3540], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3540], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3540], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3540], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3540], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3539], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3539], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3539], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3539], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3539], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3539], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3539], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3539], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3538], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3538], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3538], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3538], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3538], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3538], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3538], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3538], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3537], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3537], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3537], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3537], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3537], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3537], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3537], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3537], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3536], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3536], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3536], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3536], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3536], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3536], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3536], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3536], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3535], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3535], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3535], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3535], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3535], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3535], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3535], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3535], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3534], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3534], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3534], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3534], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3534], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3534], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3534], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3534], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3533], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3533], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3533], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3533], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3533], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3533], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3533], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3533], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3532], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3532], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3532], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3532], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3532], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3532], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3532], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3532], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3531], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3531], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3531], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3531], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3531], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3531], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3531], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3531], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3530], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3530], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3530], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3530], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3530], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3530], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3530], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3530], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3529], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3529], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3529], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3529], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3529], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3529], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3529], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3529], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3528], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3528], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3528], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3528], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3528], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3528], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3528], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3528], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3527], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3527], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3527], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3527], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3527], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3527], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3527], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3527], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3526], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3526], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3526], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3526], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3526], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3526], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3526], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3526], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3526], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3525], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3525], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3525], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3525], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3525], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3525], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3525], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3525], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3524], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3524], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3524], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3524], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3524], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3524], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3524], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3524], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3523], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3523], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3523], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3523], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3523], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3523], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3523], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3523], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3522], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3522], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3522], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3522], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3522], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3522], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3522], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3522], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3521], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3521], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3521], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3521], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3521], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3521], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3521], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3521], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3520], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3520], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3520], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3520], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3520], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3520], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3520], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3520], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3519], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3519], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3519], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3519], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3519], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3519], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3519], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3519], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3518], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3518], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3518], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3518], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3518], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3518], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3518], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3518], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3517], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3517], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3517], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3517], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3517], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3517], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3517], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3517], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3516], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3516], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3516], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3516], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3516], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3516], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3516], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3516], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3515], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3515], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3515], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3515], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3515], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3515], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3515], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3515], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3514], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3514], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3514], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3514], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3514], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3514], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3514], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3514], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3513], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3513], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3513], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3513], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3513], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3513], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3513], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3513], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3512], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3512], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3512], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3512], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3512], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3512], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3512], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3512], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3511], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3511], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3511], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3511], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3511], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3511], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3511], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3511], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3510], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3510], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3510], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3510], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3510], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3510], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3510], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3510], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3509], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3509], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
