START | Pos: [-15.0493, 0.19683, -8.40716] | Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-15.0493, 0.1968, -8.4072], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.4913, 0.1968, -8.8737], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4913, 0.1968, -8.6237], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4913, 0.1968, -8.3737], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4913, 0.1968, -8.1237], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4913, 0.1968, -7.8737], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.4913, 0.1968, -7.8737], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-14.4913, 0.1968, -7.8737], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-14.4913, 0.1968, -7.8737], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-14.7413, 0.1968, -7.8737], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-14.7413, 0.1968, -7.8737], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-14.7413, 0.1968, -7.8737], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-14.7413, 0.1968, -7.8737], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.7413, 0.1968, -8.1237], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.7413, 0.1968, -8.3737], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.7413, 0.1968, -8.6237], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.7413, 0.1968, -8.8737], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.7413, 0.1968, -9.1237], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-14.7413, 0.1968, -9.1237], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-14.7413, 0.1968, -9.1237], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-14.7413, 0.1968, -9.1237], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-14.7413, 0.1968, -9.1237], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-14.7413, 0.1968, -9.1237], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-14.7413, 0.1968, -9.1237], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.7413, 0.1968, -9.1237], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.8663, 0.1968, -8.9072], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.8663, 0.1968, -8.9072], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.8663, 0.1968, -8.6572], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.8663, 0.1968, -8.4072], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.8663, 0.1968, -8.1572], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.8663, 0.1968, -8.1572], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.8663, 0.1968, -8.1572], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-14.8663, 0.1968, -8.1572], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-14.8663, 0.1968, -8.1572], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.8663, 0.1968, -8.1572], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.8663, 0.1968, -8.1572], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.8663, 0.1968, -8.1572], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.7413, 0.1968, -8.3737], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.7413, 0.1968, -8.3737], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.7413, 0.1968, -8.6237], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.7413, 0.1968, -8.6237], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.6163, 0.1968, -8.8402], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.6163, 0.1968, -8.8402], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.6163, 0.1968, -9.0902], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.6163, 0.1968, -9.3402], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.6163, 0.1968, -9.3402], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.4913, 0.1968, -9.5567], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.3663, 0.1968, -9.7732], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.2413, 0.1968, -9.9897], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.1163, 0.1968, -10.2062], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.1163, 0.1968, -10.2062], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.1163, 0.1968, -10.2062], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.1163, 0.1968, -10.2062], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.1163, 0.1968, -10.2062], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.1163, 0.1968, -10.2062], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.1163, 0.1968, -10.2062], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-14.2413, 0.1968, -9.9897], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-14.3663, 0.1968, -9.7732], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.3663, 0.1968, -9.7732], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.3663, 0.1968, -9.5232], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.3663, 0.1968, -9.2732], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.3663, 0.1968, -9.2732], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-14.3663, 0.1968, -9.2732], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-14.3663, 0.1968, -9.2732], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-14.3663, 0.1968, -9.2732], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.8328, 0.1968, -9.6482], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-14.8328, 0.1968, -9.6482], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-14.8328, 0.1968, -9.6482], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-14.8328, 0.1968, -9.6482], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-14.5828, 0.1968, -9.6482], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-14.5828, 0.1968, -9.6482], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-14.5828, 0.1968, -9.6482], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-14.5828, 0.1968, -9.6482], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.5828, 0.1968, -9.1482], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.5828, 0.1968, -8.8982], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.5828, 0.1968, -8.6482], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.5828, 0.1968, -8.3982], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.5828, 0.1968, -8.1482], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.5828, 0.1968, -8.1482], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.5828, 0.1968, -8.1482], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-14.5828, 0.1968, -8.1482], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-14.5828, 0.1968, -8.1482], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.5828, 0.1968, -8.1482], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.5828, 0.1968, -8.1482], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -8.3982], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -8.6482], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -8.8982], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -9.1482], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.5828, 0.1968, -9.1482], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.5828, 0.1968, -8.8982], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.5828, 0.1968, -8.6482], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.5828, 0.1968, -8.3982], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.5828, 0.1968, -8.1482], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.5828, 0.1968, -7.8982], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -8.1482], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -8.3982], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -8.6482], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -8.8982], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -9.1482], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -9.3982], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -9.6482], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -9.8982], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -10.1482], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5828, 0.1968, -10.3982], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.5828, 0.1968, -10.3982], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.5828, 0.1968, -10.3982], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.5828, 0.1968, -10.3982], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.5828, 0.1968, -10.3982], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.5828, 0.1968, -10.3982], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.5828, 0.1968, -10.3982], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.5828, 0.1968, -10.3982], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-14.7078, 0.1968, -10.1817], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.7078, 0.1968, -10.1817], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.7078, 0.1968, -9.9317], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.7078, 0.1968, -9.6817], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.7078, 0.1968, -9.4317], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-14.8328, 0.1968, -9.6482], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.8328, 0.1968, -9.6482], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.8328, 0.1968, -9.6482], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.8328, 0.1968, -9.6482], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.8328, 0.1968, -9.6482], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.8328, 0.1968, -9.6482], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.8328, 0.1968, -9.6482], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.8328, 0.1968, -9.6482], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-14.8328, 0.1968, -9.3982], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.9578, 0.1968, -9.1817], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.9578, 0.1968, -9.4317], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.9578, 0.1968, -9.4317], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.9578, 0.1968, -9.4317], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.9578, 0.1968, -9.4317], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.9578, 0.1968, -9.4317], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.9578, 0.1968, -9.4317], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.9578, 0.1968, -9.4317], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.9578, 0.1968, -9.4317], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-15.0828, 0.1968, -9.2152], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-15.0828, 0.1968, -9.2152], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-15.0828, 0.1968, -9.2152], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-15.0828, 0.1968, -9.2152], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-15.0828, 0.1968, -9.2152], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-15.0828, 0.1968, -9.2152], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-15.0828, 0.1968, -9.2152], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
