START | Pos: [7.98935, 0.19575, -12.55098] | Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [7.9893, 0.1957, -12.5510], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [7.4313, 0.1957, -13.3835], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [7.4313, 0.1957, -13.3835], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [7.4313, 0.1957, -13.3835], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [7.4313, 0.1957, -13.3835], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [7.6478, 0.1957, -13.2585], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [7.8643, 0.1957, -13.1335], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [8.0809, 0.1957, -13.0085], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [8.2974, 0.1957, -12.8835], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.2974, 0.1957, -12.8835], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [8.5474, 0.1957, -12.8835], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7974, 0.1957, -12.8835], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [8.6724, 0.1957, -12.6670], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.6724, 0.1957, -12.6670], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.6724, 0.1957, -12.6670], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.6724, 0.1957, -12.6670], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.6724, 0.1957, -12.6670], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.6724, 0.1957, -12.6670], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.6724, 0.1957, -12.6670], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.6724, 0.1957, -12.6670], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.6724, 0.1957, -12.6670], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.6724, 0.1957, -12.6670], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.6724, 0.1957, -12.6670], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.6724, 0.1957, -12.6670], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.6724, 0.1957, -12.4170], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [8.7974, 0.1957, -12.2005], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
stop, Pos: [9.0139, 0.1957, -12.3255], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
