START | Pos: [17.96851, 0.19441, -4.78807] | Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [17.9685, 0.1944, -4.7881], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [18.6001, 0.1944, -4.2791], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [18.6001, 0.1944, -4.5291], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [18.6001, 0.1944, -4.7791], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [18.6001, 0.1944, -5.0291], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [18.6001, 0.1944, -5.2791], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [18.6001, 0.1944, -5.2791], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [18.6001, 0.1944, -5.2791], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [18.6001, 0.1944, -5.2791], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [18.6001, 0.1944, -5.2791], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [18.6001, 0.1944, -5.2791], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [18.6001, 0.1944, -5.2791], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [18.6001, 0.1944, -5.0291], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [18.6001, 0.1944, -4.7791], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [18.6001, 0.1944, -4.7791], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [18.6001, 0.1944, -4.7791], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [18.6001, 0.1944, -4.7791], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [18.6001, 0.1944, -4.7791], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [18.6001, 0.1944, -4.7791], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [18.6001, 0.1944, -4.7791], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [18.6001, 0.1944, -4.7791], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [18.7251, 0.1944, -4.9956], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [18.8501, 0.1944, -5.2121], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [18.9751, 0.1944, -5.4286], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [18.9751, 0.1944, -5.4286], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [18.9751, 0.1944, -5.6786], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [18.8501, 0.1944, -5.8951], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [18.7251, 0.1944, -6.1116], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [18.6001, 0.1944, -6.3281], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [18.6001, 0.1944, -6.3281], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [18.6001, 0.1944, -6.3281], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [18.6001, 0.1944, -6.3281], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [18.6001, 0.1944, -6.3281], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [18.6001, 0.1944, -6.3281], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [18.6001, 0.1944, -6.3281], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [18.6001, 0.1944, -6.3281], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [18.6001, 0.1944, -6.0781], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [18.6001, 0.1944, -6.0781], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [18.7251, 0.1944, -5.8616], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [18.7251, 0.1944, -5.8616], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [18.7251, 0.1944, -5.6116], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [18.7251, 0.1944, -5.3616], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [18.7251, 0.1944, -5.1116], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [18.7251, 0.1944, -4.8616], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [18.7251, 0.1944, -4.6116], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [18.7251, 0.1944, -4.6116], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [18.7251, 0.1944, -4.6116], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [18.7251, 0.1944, -4.6116], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [18.7251, 0.1944, -4.6116], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [18.7251, 0.1944, -4.6116], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [18.7251, 0.1944, -4.6116], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [18.7251, 0.1944, -4.6116], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [18.7251, 0.1944, -4.6116], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [18.7251, 0.1944, -4.6116], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [18.7251, 0.1944, -4.6116], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [18.7251, 0.1944, -4.6116], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [18.8501, 0.1944, -4.3951], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [18.8501, 0.1944, -4.3951], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [18.8501, 0.1944, -4.3951], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [18.8501, 0.1944, -4.3951], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [18.8501, 0.1944, -4.3951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [18.6001, 0.1944, -4.3951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [18.3501, 0.1944, -4.3951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [18.1001, 0.1944, -4.3951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.8501, 0.1944, -4.3951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [17.8501, 0.1944, -4.3951], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [17.8501, 0.1944, -4.3951], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [17.8501, 0.1944, -4.3951], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [17.8501, 0.1944, -4.3951], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [17.8501, 0.1944, -4.3951], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [17.8501, 0.1944, -4.3951], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [17.8501, 0.1944, -4.3951], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [17.8501, 0.1944, -4.3951], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [17.8501, 0.1944, -4.3951], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [17.8501, 0.1944, -4.3951], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [17.8501, 0.1944, -4.3951], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [17.6336, 0.1944, -4.2701], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [17.6336, 0.1944, -4.2701], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [17.6336, 0.1944, -4.2701], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [17.6336, 0.1944, -4.2701], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [17.6336, 0.1944, -4.2701], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [17.6336, 0.1944, -4.2701], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [17.6336, 0.1944, -4.2701], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [17.6336, 0.1944, -4.2701], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [17.8836, 0.1944, -4.2701], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [18.1336, 0.1944, -4.2701], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [18.3836, 0.1944, -4.2701], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [18.6336, 0.1944, -4.2701], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [18.8836, 0.1944, -4.2701], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [18.8836, 0.1944, -4.2701], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [19.1001, 0.1944, -4.1451], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [19.3166, 0.1944, -4.0201], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [19.3166, 0.1944, -4.0201], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [19.5666, 0.1944, -4.0201], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [19.8166, 0.1944, -4.0201], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [19.8166, 0.1944, -4.0201], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [20.0331, 0.1944, -3.8951], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [20.0331, 0.1944, -3.8951], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [20.0331, 0.1944, -3.8951], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [20.0331, 0.1944, -3.8951], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [20.0331, 0.1944, -3.8951], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [20.0331, 0.1944, -3.8951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [19.7831, 0.1944, -3.8951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [19.5331, 0.1944, -3.8951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [19.2831, 0.1944, -3.8951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [19.0331, 0.1944, -3.8951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [18.7831, 0.1944, -3.8951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [18.5331, 0.1944, -3.8951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [18.2831, 0.1944, -3.8951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [18.0331, 0.1944, -3.8951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.7831, 0.1944, -3.8951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.5331, 0.1944, -3.8951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.2831, 0.1944, -3.8951], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [17.2831, 0.1944, -3.8951], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [17.2831, 0.1944, -3.8951], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [17.2831, 0.1944, -3.8951], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [17.2831, 0.1944, -3.8951], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [17.2831, 0.1944, -3.8951], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [17.2831, 0.1944, -3.8951], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [17.2831, 0.1944, -3.8951], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [17.2831, 0.1944, -3.8951], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [17.2831, 0.1944, -3.8951], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [17.2831, 0.1944, -3.8951], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [17.2831, 0.1944, -3.8951], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [17.0666, 0.1944, -3.7701], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [17.0666, 0.1944, -3.7701], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.8166, 0.1944, -3.7701], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.5666, 0.1944, -3.7701], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.3166, 0.1944, -3.7701], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [16.3166, 0.1944, -3.7701], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [16.1001, 0.1944, -3.6451], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [16.1001, 0.1944, -3.6451], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.8501, 0.1944, -3.6451], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [15.8501, 0.1944, -3.6451], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [15.6336, 0.1944, -3.5201], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [15.6336, 0.1944, -3.5201], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.3836, 0.1944, -3.5201], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [15.3836, 0.1944, -3.5201], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [15.1671, 0.1944, -3.3951], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [15.1671, 0.1944, -3.3951], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.9171, 0.1944, -3.3951], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [14.9171, 0.1944, -3.3951], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [14.7006, 0.1944, -3.2701], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [14.7006, 0.1944, -3.2701], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.4506, 0.1944, -3.2701], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [14.4506, 0.1944, -3.2701], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [14.4506, 0.1944, -3.2701], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [14.4506, 0.1944, -3.2701], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [14.4506, 0.1944, -3.5201], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [14.4506, 0.1944, -3.5201], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [14.4506, 0.1944, -3.5201], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [14.4506, 0.1944, -3.5201], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [14.4506, 0.1944, -3.5201], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [14.4506, 0.1944, -3.5201], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [14.4506, 0.1944, -3.5201], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [14.4506, 0.1944, -3.2701], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [14.4506, 0.1944, -3.0201], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [14.4506, 0.1944, -3.0201], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [14.4506, 0.1944, -3.0201], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [14.4506, 0.1944, -3.0201], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [14.4506, 0.1944, -3.0201], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [14.4506, 0.1944, -3.0201], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [14.7006, 0.1944, -3.0201], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [14.9506, 0.1944, -3.0201], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [15.2006, 0.1944, -3.0201], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [15.2006, 0.1944, -3.0201], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [15.4171, 0.1944, -3.1451], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [15.4171, 0.1944, -3.1451], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [15.6671, 0.1944, -3.1451], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [15.6671, 0.1944, -3.1451], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [15.8836, 0.1944, -3.2701], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [15.8836, 0.1944, -3.2701], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [15.8836, 0.1944, -3.2701], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [15.8836, 0.1944, -3.2701], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [15.8836, 0.1944, -3.2701], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [15.8836, 0.1944, -3.2701], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [15.8836, 0.1944, -3.2701], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [15.8836, 0.1944, -3.2701], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [15.8836, 0.1944, -3.2701], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [15.8836, 0.1944, -3.2701], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [15.7586, 0.1944, -3.4866], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [15.7586, 0.1944, -3.4866], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [15.7586, 0.1944, -3.4866], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [15.7586, 0.1944, -3.4866], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [15.7586, 0.1944, -3.4866], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [15.7586, 0.1944, -3.4866], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [15.7586, 0.1944, -3.4866], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.8836, 0.1944, -3.2701], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.0086, 0.1944, -3.0536], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [16.0086, 0.1944, -3.0536], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [16.0086, 0.1944, -3.0536], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [16.0086, 0.1944, -3.0536], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [16.0086, 0.1944, -3.0536], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [16.1336, 0.1944, -3.2701], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [16.2586, 0.1944, -3.4866], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [16.3836, 0.1944, -3.7031], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [16.5086, 0.1944, -3.9196], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [16.5086, 0.1944, -3.9196], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [16.7251, 0.1944, -4.0446], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [16.9416, 0.1944, -4.1696], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [17.1581, 0.1944, -4.2946], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [17.1581, 0.1944, -4.2946], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [17.1581, 0.1944, -4.2946], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [17.1581, 0.1944, -4.2946], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [17.2831, 0.1944, -4.0781], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [17.2831, 0.1944, -4.0781], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [17.2831, 0.1944, -4.0781], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [17.1581, 0.1944, -3.8616], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [17.0331, 0.1944, -3.6451], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [17.0331, 0.1944, -3.6451], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [17.0331, 0.1944, -3.3951], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [17.0331, 0.1944, -3.1451], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [17.0331, 0.1944, -2.8951], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [17.0331, 0.1944, -2.8951], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [17.0331, 0.1944, -2.8951], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [17.0331, 0.1944, -2.8951], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [17.0331, 0.1944, -2.8951], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [17.0331, 0.1944, -2.8951], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [17.0331, 0.1944, -2.8951], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [17.0331, 0.1944, -2.8951], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [16.9081, 0.1944, -3.1116], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [16.9081, 0.1944, -3.1116], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [16.9081, 0.1944, -3.1116], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [16.9081, 0.1944, -3.1116], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [16.9081, 0.1944, -3.1116], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [16.9081, 0.1944, -3.1116], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [16.9081, 0.1944, -3.1116], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [16.9081, 0.1944, -3.1116], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [16.9081, 0.1944, -2.8616], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [16.9081, 0.1944, -2.8616], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [16.9081, 0.1944, -2.8616], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [16.9081, 0.1944, -2.8616], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [16.9081, 0.1944, -2.8616], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [16.9081, 0.1944, -2.8616], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [16.9081, 0.1944, -2.8616], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [16.9081, 0.1944, -2.8616], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [16.9081, 0.1944, -2.8616], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [16.9081, 0.1944, -2.8616], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [16.9081, 0.1944, -2.8616], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [17.1246, 0.1944, -2.7366], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [17.3411, 0.1944, -2.6116], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [17.3411, 0.1944, -2.6116], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [17.5911, 0.1944, -2.6116], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [17.5911, 0.1944, -2.6116], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [17.8076, 0.1944, -2.4866], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [17.8076, 0.1944, -2.4866], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [18.0576, 0.1944, -2.4866], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [18.0576, 0.1944, -2.4866], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
