START | Pos: [-3.62003, 0.09346, 3.798] | Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-3.6200, 0.0935, 3.7980], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.1446, 0.0935, 1.4744], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-3.3611, 0.0935, 1.3494], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-3.5776, 0.0935, 1.2244], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-3.7941, 0.0935, 1.0994], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-3.7941, 0.0935, 1.0994], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-3.7941, 0.0935, 1.0994], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-3.7941, 0.0935, 1.0994], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-3.7941, 0.0935, 1.0994], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-3.7941, 0.0935, 1.0994], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.7941, 0.0935, 1.0994], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-3.7941, 0.0935, 1.0994], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.7941, 0.0935, 1.0994], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.7941, 0.0935, 1.0994], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.0441, 0.0935, 1.0994], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.2941, 0.0935, 1.0994], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.5441, 0.0935, 1.0994], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.7941, 0.0935, 1.0994], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
stop, Pos: [-4.7941, 0.0935, 1.0994], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
