START | Pos: [-13.707, 0.08012, 8.04988] | Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.7070, 0.0801, 8.0499], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [6.5619, 0.0801, 5.0489], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [6.6868, 0.0801, 4.8323], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [6.6868, 0.0801, 4.8323], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [6.9033, 0.0801, 4.7073], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [7.1198, 0.0801, 4.5823], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [7.3363, 0.0801, 4.4573], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [7.3363, 0.0801, 4.4573], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [7.3363, 0.0801, 4.4573], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [7.3363, 0.0801, 4.4573], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [7.3363, 0.0801, 4.4573], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [7.1198, 0.0801, 4.3323], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [6.9033, 0.0801, 4.2073], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [6.6868, 0.0801, 4.0823], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [6.4703, 0.0801, 3.9574], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [6.4703, 0.0801, 3.9574], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [6.4703, 0.0801, 3.9574], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [6.4703, 0.0801, 3.9574], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [6.4703, 0.0801, 3.9574], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [6.4703, 0.0801, 3.9574], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [6.4703, 0.0801, 3.9574], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [6.6868, 0.0801, 4.0823], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [6.9033, 0.0801, 4.2073], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [7.1198, 0.0801, 4.3323], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [7.3363, 0.0801, 4.4573], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [7.5529, 0.0801, 4.5823], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [7.5529, 0.0801, 4.5823], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [7.5529, 0.0801, 4.5823], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [7.5529, 0.0801, 4.5823], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [7.4279, 0.0801, 4.7988], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [7.3029, 0.0801, 5.0153], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [7.1779, 0.0801, 5.2318], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [7.0529, 0.0801, 5.4484], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [7.0529, 0.0801, 5.4484], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [6.8364, 0.0801, 5.5734], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [6.8364, 0.0801, 5.5734], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [6.5864, 0.0801, 5.5734], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [6.3364, 0.0801, 5.5734], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [6.3364, 0.0801, 5.5734], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [6.1199, 0.0801, 5.6984], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [5.9034, 0.0801, 5.8234], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [5.6869, 0.0801, 5.9484], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [5.4704, 0.0801, 6.0734], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [5.2539, 0.0801, 6.1984], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [5.0374, 0.0801, 6.3235], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [5.0374, 0.0801, 6.3235], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [4.9124, 0.0801, 6.5400], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [4.9124, 0.0801, 6.5400], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [4.6959, 0.0801, 6.6650], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [4.4794, 0.0801, 6.7900], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [4.2629, 0.0801, 6.9150], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [4.0464, 0.0801, 7.0400], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [3.8299, 0.0801, 7.1650], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [3.6134, 0.0801, 7.2900], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [3.3969, 0.0801, 7.4150], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [3.1804, 0.0801, 7.5401], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [2.9639, 0.0801, 7.6651], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [2.7474, 0.0801, 7.7901], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [2.5309, 0.0801, 7.9151], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [2.3144, 0.0801, 8.0401], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [2.0979, 0.0801, 8.1651], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [1.8814, 0.0801, 8.2901], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [1.6649, 0.0801, 8.4151], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [1.4484, 0.0801, 8.5401], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [1.2319, 0.0801, 8.6651], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [1.0641, 0.0801, 8.8703], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [0.8476, 0.0801, 8.9953], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [0.8476, 0.0801, 8.9953], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [0.5976, 0.0801, 8.9953], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [0.3476, 0.0801, 8.9954], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [0.0976, 0.0801, 8.9954], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-0.1524, 0.0801, 8.9954], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-0.4024, 0.0801, 8.9954], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-0.6524, 0.0801, 8.9954], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-0.9024, 0.0801, 8.9954], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-0.9024, 0.0801, 8.9954], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-1.1189, 0.0801, 8.8704], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-1.1189, 0.0801, 8.8704], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.3689, 0.0801, 8.8704], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-1.3689, 0.0801, 8.8704], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-1.5854, 0.0801, 8.7455], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-1.5854, 0.0801, 8.7455], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.8354, 0.0801, 8.7455], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.0854, 0.0801, 8.7455], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.3354, 0.0801, 8.7455], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.5854, 0.0801, 8.7455], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-2.5854, 0.0801, 8.7455], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-2.8019, 0.0801, 8.6205], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-3.0185, 0.0801, 8.4955], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-3.2350, 0.0801, 8.3705], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-3.4515, 0.0801, 8.2455], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-3.6680, 0.0801, 8.1206], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-3.8845, 0.0801, 7.9956], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-4.1010, 0.0801, 7.8706], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-4.3175, 0.0801, 7.7456], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-4.5340, 0.0801, 7.6206], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-4.7506, 0.0801, 7.4956], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-4.9671, 0.0801, 7.3706], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-5.1836, 0.0801, 7.2456], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-5.4001, 0.0801, 7.1206], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-5.6166, 0.0801, 6.9957], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-5.8331, 0.0801, 6.8707], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-5.8331, 0.0801, 6.8707], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-5.9581, 0.0801, 6.6542], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-6.0831, 0.0801, 6.4377], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-6.2082, 0.0801, 6.2212], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-6.3332, 0.0801, 6.0047], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-6.3332, 0.0801, 6.0047], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-6.5497, 0.0801, 5.8797], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-6.5497, 0.0801, 5.8797], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-6.6747, 0.0801, 5.6632], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-6.6747, 0.0801, 5.6632], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-6.8912, 0.0801, 5.5382], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-6.8912, 0.0801, 5.5382], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-7.0162, 0.0801, 5.3217], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-7.1412, 0.0801, 5.1052], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-7.2662, 0.0801, 4.8887], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-7.3912, 0.0801, 4.6722], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-7.5163, 0.0801, 4.4557], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-7.5163, 0.0801, 4.4557], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-7.7328, 0.0801, 4.3307], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-7.9493, 0.0801, 4.2057], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-8.1658, 0.0801, 4.0807], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-8.1658, 0.0801, 4.0807], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-8.1658, 0.0801, 4.0807], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-8.3823, 0.0801, 4.2057], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.3823, 0.0801, 4.2057], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.3823, 0.0801, 4.2057], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-8.3823, 0.0801, 4.2057], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-8.3823, 0.0801, 4.2057], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-8.3823, 0.0801, 3.9557], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-8.3823, 0.0801, 3.9557], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-8.3823, 0.0801, 3.9557], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-8.5988, 0.0801, 3.8307], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-8.5988, 0.0801, 3.8307], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-8.7238, 0.0801, 3.6142], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-8.8488, 0.0801, 3.3977], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-8.9739, 0.0801, 3.1812], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-9.0989, 0.0801, 2.9647], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-9.2239, 0.0801, 2.7482], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-9.3489, 0.0801, 2.5317], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-9.4739, 0.0801, 2.3152], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-9.5989, 0.0801, 2.0987], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-9.7239, 0.0801, 1.8822], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-9.8489, 0.0801, 1.6657], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-9.9739, 0.0801, 1.4492], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-10.0989, 0.0801, 1.2327], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-10.0989, 0.0801, 1.2327], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-10.0990, 0.0801, 0.9827], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-10.0990, 0.0801, 0.7327], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-10.0990, 0.0801, 0.7327], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-10.0990, 0.0801, 0.7327], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-10.0990, 0.0801, 0.7327], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-10.0990, 0.0801, 0.7327], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-10.0990, 0.0801, 0.7327], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-10.0990, 0.0801, 0.7327], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-10.0990, 0.0801, 0.9827], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-10.0989, 0.0801, 1.2327], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-10.0989, 0.0801, 1.2327], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-9.9739, 0.0801, 1.4492], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-9.8489, 0.0801, 1.6657], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-9.7239, 0.0801, 1.8822], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-9.5989, 0.0801, 2.0987], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-9.5989, 0.0801, 2.0987], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-9.3824, 0.0801, 2.2237], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-9.3824, 0.0801, 2.2237], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-9.2574, 0.0801, 2.4402], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-9.2574, 0.0801, 2.4402], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-9.2574, 0.0801, 2.6902], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-9.2574, 0.0801, 2.9402], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-9.2574, 0.0801, 2.9402], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-9.1323, 0.0801, 3.1567], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-9.0073, 0.0801, 3.3732], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.8823, 0.0801, 3.5897], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.7573, 0.0801, 3.8062], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.6323, 0.0801, 4.0227], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.5073, 0.0801, 4.2392], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.3823, 0.0801, 4.4557], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.2573, 0.0801, 4.6722], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
stop, Pos: [-8.2573, 0.0801, 4.6722], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
