START | Pos: [25.5614, 0.0724, -7.2987] | Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [25.3114, 0.0724, -7.2987], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [24.6182, 0.0724, 2.6004], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [24.4016, 0.0724, 2.4754], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [24.1851, 0.0724, 2.3504], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [23.9686, 0.0724, 2.2254], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [23.7521, 0.0724, 2.1004], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [23.5356, 0.0724, 1.9754], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [23.3191, 0.0724, 1.8504], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [23.1026, 0.0724, 1.7254], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [22.8861, 0.0724, 1.6005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [22.6695, 0.0724, 1.4755], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [22.4530, 0.0724, 1.3505], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [22.2365, 0.0724, 1.2255], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [22.0200, 0.0724, 1.1005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [21.8035, 0.0724, 0.9755], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [21.5870, 0.0724, 0.8505], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [21.3705, 0.0724, 0.7255], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [21.1540, 0.0724, 0.6005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [20.9374, 0.0724, 0.4756], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [20.7209, 0.0724, 0.3506], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [20.5044, 0.0724, 0.2256], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [20.2879, 0.0724, 0.1006], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [20.0714, 0.0724, -0.0244], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [19.8549, 0.0724, -0.1494], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [19.6384, 0.0724, -0.2744], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [19.4219, 0.0724, -0.3994], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [19.2053, 0.0724, -0.5244], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [18.9888, 0.0724, -0.6493], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [18.7723, 0.0724, -0.7743], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [18.7723, 0.0724, -0.7743], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.5223, 0.0724, -0.7743], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.2723, 0.0724, -0.7743], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.0223, 0.0724, -0.7743], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.7723, 0.0724, -0.7743], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.5223, 0.0724, -0.7743], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.2723, 0.0724, -0.7743], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.0223, 0.0724, -0.7743], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.7723, 0.0724, -0.7742], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.5223, 0.0724, -0.7742], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.2723, 0.0724, -0.7742], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.0223, 0.0724, -0.7742], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.7723, 0.0724, -0.7742], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.5223, 0.0724, -0.7742], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.2723, 0.0724, -0.7742], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.0223, 0.0724, -0.7742], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.7723, 0.0724, -0.7741], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.5223, 0.0724, -0.7741], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.2723, 0.0724, -0.7741], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.0223, 0.0724, -0.7741], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [13.7723, 0.0724, -0.7741], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [13.5223, 0.0724, -0.7741], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [13.2723, 0.0724, -0.7741], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [13.0223, 0.0724, -0.7741], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [13.0223, 0.0724, -0.7741], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [12.8058, 0.0724, -0.6490], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [12.8058, 0.0724, -0.6490], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [12.7882, 0.0724, -0.4325], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [12.7882, 0.0724, -0.4325], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [12.7882, 0.0724, -0.4325], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [12.9132, 0.0724, -0.2160], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [13.0307, 0.0724, -0.0334], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [13.1040, 0.0724, -0.0497], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [13.1773, 0.0724, -0.0660], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [13.2505, 0.0724, -0.0823], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [13.3238, 0.0724, -0.0986], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [13.3971, 0.0724, -0.1148], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [13.5733, 0.0724, 0.0651], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [13.6983, 0.0724, 0.2816], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [13.8233, 0.0724, 0.4981], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [13.9483, 0.0724, 0.7146], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [14.0733, 0.0724, 0.9311], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [14.1983, 0.0724, 1.1476], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [14.3233, 0.0724, 1.3641], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [14.4483, 0.0724, 1.5806], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [14.5734, 0.0724, 1.7971], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [14.6984, 0.0724, 2.0136], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [14.8234, 0.0724, 2.2301], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [14.9484, 0.0724, 2.4466], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.0734, 0.0724, 2.6631], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.1984, 0.0724, 2.8796], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.3234, 0.0724, 3.0961], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.4484, 0.0724, 3.3126], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.5734, 0.0724, 3.5291], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [15.5734, 0.0724, 3.5291], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [15.7900, 0.0724, 3.6541], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [15.7900, 0.0724, 3.6541], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [16.0400, 0.0724, 3.6541], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [16.2900, 0.0724, 3.6541], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [16.5400, 0.0724, 3.6541], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [16.7900, 0.0724, 3.6541], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [17.0400, 0.0724, 3.6540], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [17.2900, 0.0724, 3.6540], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [17.5400, 0.0724, 3.6540], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [17.7900, 0.0724, 3.6540], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [18.0400, 0.0724, 3.6540], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [18.2900, 0.0724, 3.6540], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [18.5400, 0.0724, 3.6540], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [18.7900, 0.0724, 3.6540], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [19.0400, 0.0724, 3.6539], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [19.2900, 0.0724, 3.6539], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [19.5400, 0.0724, 3.6539], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [19.7900, 0.0724, 3.6539], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [20.0400, 0.0724, 3.6539], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [20.2900, 0.0724, 3.6539], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [20.5400, 0.0724, 3.6539], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [20.7900, 0.0724, 3.6539], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [21.0400, 0.0724, 3.6538], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [21.2900, 0.0724, 3.6538], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [21.5400, 0.0724, 3.6538], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [21.7900, 0.0724, 3.6538], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [22.0400, 0.0724, 3.6538], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [22.2900, 0.0724, 3.6538], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [22.5400, 0.0724, 3.6538], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [22.7900, 0.0724, 3.6538], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [23.0400, 0.0724, 3.6537], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [23.2900, 0.0724, 3.6537], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [23.5400, 0.0724, 3.6537], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [23.7900, 0.0724, 3.6537], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [24.0400, 0.0724, 3.6537], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [24.2900, 0.0724, 3.6537], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [24.5400, 0.0724, 3.6537], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [24.7900, 0.0724, 3.6537], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [25.0400, 0.0724, 3.6536], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [25.2900, 0.0724, 3.6536], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [25.5400, 0.0724, 3.6536], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [25.7900, 0.0724, 3.6536], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [26.0400, 0.0724, 3.6536], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [26.2900, 0.0724, 3.6536], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [26.5400, 0.0724, 3.6536], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [26.7900, 0.0724, 3.6536], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [27.0400, 0.0724, 3.6535], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [27.2900, 0.0724, 3.6535], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [27.5400, 0.0724, 3.6535], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [27.5400, 0.0724, 3.6535], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [27.5400, 0.0724, 3.6535], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [27.5400, 0.0724, 3.6535], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [27.5400, 0.0724, 3.6535], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [27.5400, 0.0724, 3.6535], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [27.3234, 0.0724, 3.5285], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [27.1069, 0.0724, 3.4035], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [26.8904, 0.0724, 3.2786], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [26.6739, 0.0724, 3.1536], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [26.4574, 0.0724, 3.0286], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [26.2409, 0.0724, 2.9036], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [26.0244, 0.0724, 2.7786], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [25.8079, 0.0724, 2.6536], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [25.5913, 0.0724, 2.5286], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [25.3748, 0.0724, 2.4036], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [25.1583, 0.0724, 2.2786], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [24.9418, 0.0724, 2.1536], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [24.7253, 0.0724, 2.0287], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [24.5088, 0.0724, 1.9037], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [24.2923, 0.0724, 1.7787], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [24.0758, 0.0724, 1.6537], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [23.8592, 0.0724, 1.5287], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [23.6427, 0.0724, 1.4037], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [23.4262, 0.0724, 1.2787], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [23.2097, 0.0724, 1.1537], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.9932, 0.0724, 1.0287], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.7767, 0.0724, 0.9038], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.5602, 0.0724, 0.7788], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.3437, 0.0724, 0.6538], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [22.1271, 0.0724, 0.5288], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [21.9106, 0.0724, 0.4038], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [21.6941, 0.0724, 0.2788], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [21.4776, 0.0724, 0.1538], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [21.2611, 0.0724, 0.0288], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [21.0446, 0.0724, -0.0962], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [20.8281, 0.0724, -0.2211], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [20.6115, 0.0724, -0.3461], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [20.3950, 0.0724, -0.4711], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [20.1785, 0.0724, -0.5961], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [19.9620, 0.0724, -0.7211], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [19.7455, 0.0724, -0.8461], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [19.5290, 0.0724, -0.9711], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [19.3125, 0.0724, -1.0961], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [19.0960, 0.0724, -1.2211], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [18.8794, 0.0724, -1.3461], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [18.6629, 0.0724, -1.4710], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [18.4464, 0.0724, -1.5960], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [18.2299, 0.0724, -1.7210], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [18.0882, 0.0724, -1.8460], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [18.0882, 0.0724, -1.9710], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [18.0882, 0.0724, -2.0960], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.2240], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.3490], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.9382, 0.0724, -2.4740], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
