START | Pos: [-3.11759, 0.19118, -1.75868] | Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-3.1176, 0.1912, -1.7587], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-3.7205, 0.1912, -3.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.9705, 0.1912, -3.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.2205, 0.1912, -3.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.4705, 0.1912, -3.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.7205, 0.1912, -3.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.9705, 0.1912, -3.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.2205, 0.1912, -3.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.4705, 0.1912, -3.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.7205, 0.1912, -3.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.9705, 0.1912, -3.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.2205, 0.1912, -3.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-6.2205, 0.1912, -3.8257], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.4370, 0.1912, -3.9507], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-6.4370, 0.1912, -3.9507], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.6870, 0.1912, -3.9507], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-6.6870, 0.1912, -3.9507], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-6.9035, 0.1912, -3.8257], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.1200, 0.1912, -3.7007], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.3365, 0.1912, -3.5757], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.5530, 0.1912, -3.4507], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.7695, 0.1912, -3.3257], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.9860, 0.1912, -3.2007], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.2025, 0.1912, -3.0757], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.4190, 0.1912, -2.9507], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.6355, 0.1912, -2.8257], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.8521, 0.1912, -2.7007], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.8521, 0.1912, -2.7007], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-8.8521, 0.1912, -2.7007], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-8.8521, 0.1912, -2.7007], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-8.8521, 0.1912, -2.7007], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-8.8521, 0.1912, -2.9507], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-8.8521, 0.1912, -2.9507], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-8.8521, 0.1912, -2.9507], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-8.8521, 0.1912, -2.9507], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-8.8521, 0.1912, -2.9507], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-8.8521, 0.1912, -2.9507], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.8521, 0.1912, -2.9507], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-8.8521, 0.1912, -2.9507], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.8521, 0.1912, -2.9507], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.8521, 0.1912, -2.9507], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-9.1021, 0.1912, -2.9507], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-9.3521, 0.1912, -2.9507], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-9.6021, 0.1912, -2.9507], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-9.6021, 0.1912, -2.9507], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-9.6021, 0.1912, -2.9507], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-9.6021, 0.1912, -2.9507], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-9.6021, 0.1912, -2.9507], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-9.6021, 0.1912, -2.9507], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-9.6021, 0.1912, -2.9507], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-9.6021, 0.1912, -2.9507], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-9.3855, 0.1912, -2.8257], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-9.3855, 0.1912, -2.8257], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-9.3855, 0.1912, -2.8257], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-9.3855, 0.1912, -2.8257], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-9.3855, 0.1912, -2.8257], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-9.3855, 0.1912, -2.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-9.3855, 0.1912, -2.8257], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-9.3855, 0.1912, -2.8257], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.5105, 0.1912, -3.0422], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-9.5105, 0.1912, -3.0422], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-9.5105, 0.1912, -3.0422], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-9.5105, 0.1912, -3.0422], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-9.5105, 0.1912, -3.0422], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.2605, 0.1912, -3.0422], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.0105, 0.1912, -3.0422], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.7605, 0.1912, -3.0422], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.5105, 0.1912, -3.0422], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-8.5105, 0.1912, -3.0422], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.2940, 0.1912, -3.1672], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-8.2940, 0.1912, -3.1672], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.0440, 0.1912, -3.1672], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.7940, 0.1912, -3.1672], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.5440, 0.1912, -3.1672], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.2940, 0.1912, -3.1672], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.0440, 0.1912, -3.1672], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-7.0440, 0.1912, -3.1672], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.8275, 0.1912, -3.2922], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.6110, 0.1912, -3.4172], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-6.6110, 0.1912, -3.4172], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-6.3610, 0.1912, -3.4172], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-6.1110, 0.1912, -3.4172], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-5.8610, 0.1912, -3.4172], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-5.6110, 0.1912, -3.4172], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-5.3610, 0.1912, -3.4172], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-5.1110, 0.1912, -3.4172], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.8610, 0.1912, -3.4172], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.6110, 0.1912, -3.4172], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.6110, 0.1912, -3.4172], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.6110, 0.1912, -3.4172], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.6110, 0.1912, -3.4172], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-4.6110, 0.1912, -3.4172], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-4.6110, 0.1912, -3.4172], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-4.6110, 0.1912, -3.4172], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-4.6110, 0.1912, -3.4172], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-4.8275, 0.1912, -3.5422], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-4.8275, 0.1912, -3.5422], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.0775, 0.1912, -3.5422], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-5.0775, 0.1912, -3.5422], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-5.2940, 0.1912, -3.6672], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-5.2940, 0.1912, -3.6672], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.5440, 0.1912, -3.6672], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.7940, 0.1912, -3.6672], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.0440, 0.1912, -3.6672], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-6.0440, 0.1912, -3.6672], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-6.0440, 0.1912, -3.6672], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-6.0440, 0.1912, -3.6672], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-6.0440, 0.1912, -3.6672], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-6.0440, 0.1912, -3.6672], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-5.8275, 0.1912, -3.7922], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-5.8275, 0.1912, -3.7922], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-5.7025, 0.1912, -4.0087], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-5.7025, 0.1912, -4.0087], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-5.7025, 0.1912, -4.2587], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-5.7025, 0.1912, -4.5087], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-5.7025, 0.1912, -4.7587], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-5.7025, 0.1912, -5.0087], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-5.7025, 0.1912, -5.2587], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-5.7025, 0.1912, -5.5087], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-5.7025, 0.1912, -5.7587], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-5.7025, 0.1912, -5.7587], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-5.5775, 0.1912, -5.9752], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-5.4525, 0.1912, -6.1917], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-5.3275, 0.1912, -6.4082], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-5.2025, 0.1912, -6.6247], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-5.0775, 0.1912, -6.8412], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-4.9525, 0.1912, -7.0577], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-4.8275, 0.1912, -7.2742], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-4.8275, 0.1912, -7.2742], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.6110, 0.1912, -7.3992], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-4.6110, 0.1912, -7.3992], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-4.4860, 0.1912, -7.6157], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-4.4860, 0.1912, -7.6157], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.2695, 0.1912, -7.7407], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.2695, 0.1912, -7.7407], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.2695, 0.1912, -7.7407], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-4.2695, 0.1912, -7.7407], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-4.2695, 0.1912, -7.7407], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-4.2695, 0.1912, -7.4907], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-4.2695, 0.1912, -7.2407], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-4.2695, 0.1912, -7.2407], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-4.2695, 0.1912, -7.2407], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-4.2695, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.5195, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-4.5195, 0.1912, -7.2407], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-4.5195, 0.1912, -7.2407], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-4.5195, 0.1912, -7.2407], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-4.5195, 0.1912, -7.2407], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-4.5195, 0.1912, -7.2407], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-4.5195, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-4.2695, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-4.0195, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-3.7695, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-3.5195, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-3.2695, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-3.0195, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-3.0195, 0.1912, -7.2407], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-3.0195, 0.1912, -7.2407], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-3.0195, 0.1912, -7.2407], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-3.0195, 0.1912, -7.2407], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-3.0195, 0.1912, -7.2407], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-3.0195, 0.1912, -7.2407], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-3.0195, 0.1912, -7.2407], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-3.0195, 0.1912, -7.2407], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-3.0195, 0.1912, -7.2407], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-3.0195, 0.1912, -7.2407], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-3.0195, 0.1912, -7.2407], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-2.8030, 0.1912, -7.1157], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.8030, 0.1912, -7.1157], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.8030, 0.1912, -7.1157], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.8030, 0.1912, -7.1157], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.8030, 0.1912, -7.1157], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-2.8030, 0.1912, -7.1157], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-2.8030, 0.1912, -7.1157], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-2.8030, 0.1912, -7.1157], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-2.8030, 0.1912, -7.1157], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-2.8030, 0.1912, -7.1157], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-2.8030, 0.1912, -7.1157], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-2.8030, 0.1912, -7.1157], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-2.6780, 0.1912, -6.8992], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-2.8945, 0.1912, -6.7742], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-2.8945, 0.1912, -6.7742], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-2.8945, 0.1912, -6.7742], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-2.8945, 0.1912, -6.7742], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.8945, 0.1912, -6.7742], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.8945, 0.1912, -6.7742], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.8945, 0.1912, -6.7742], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.8945, 0.1912, -6.7742], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.8945, 0.1912, -6.7742], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-2.8945, 0.1912, -6.7742], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-2.8945, 0.1912, -6.7742], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-3.1110, 0.1912, -6.8992], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-3.3275, 0.1912, -7.0242], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.3275, 0.1912, -7.0242], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.3275, 0.1912, -7.0242], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-3.3275, 0.1912, -7.0242], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-3.2025, 0.1912, -7.2407], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-3.2025, 0.1912, -7.2407], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.2025, 0.1912, -7.2407], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.2025, 0.1912, -7.2407], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.2025, 0.1912, -7.2407], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.2025, 0.1912, -7.2407], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-3.2025, 0.1912, -7.2407], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.2025, 0.1912, -7.2407], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-3.4190, 0.1912, -7.1157], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-3.4190, 0.1912, -7.1157], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.6690, 0.1912, -7.1157], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-3.6690, 0.1912, -7.1157], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-3.8855, 0.1912, -7.2407], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-3.8855, 0.1912, -7.2407], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-3.8855, 0.1912, -7.2407], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-3.8855, 0.1912, -7.2407], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-3.8855, 0.1912, -7.2407], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.8855, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-3.6355, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-3.3855, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-3.1355, 0.1912, -7.2407], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-3.1355, 0.1912, -7.2407], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-3.1355, 0.1912, -7.2407], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-3.0105, 0.1912, -7.4572], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-2.8855, 0.1912, -7.6737], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.8855, 0.1912, -7.6737], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.8855, 0.1912, -7.6737], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.8855, 0.1912, -7.6737], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-2.8855, 0.1912, -7.6737], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-2.8855, 0.1912, -7.6737], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-2.8855, 0.1912, -7.6737], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-2.8855, 0.1912, -7.6737], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.1020, 0.1912, -7.5487], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.1020, 0.1912, -7.5487], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.1020, 0.1912, -7.5487], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-3.3186, 0.1912, -7.6737], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-3.3186, 0.1912, -7.6737], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-3.3186, 0.1912, -7.6737], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-3.3186, 0.1912, -7.6737], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-3.3186, 0.1912, -7.6737], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-3.3186, 0.1912, -7.6737], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-3.3186, 0.1912, -7.6737], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-3.3186, 0.1912, -7.6737], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-3.3186, 0.1912, -7.6737], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-3.1020, 0.1912, -7.7987], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
