START | Pos: [16.23714, 0.10155, -4.64377] | Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [16.2371, 0.1016, -4.6438], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [37.8293, 0.1016, 8.7540], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.9544, 0.1016, 8.9705], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [37.9544, 0.1016, 8.9705], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [37.9544, 0.1016, 9.2205], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [37.9544, 0.1016, 9.4705], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [37.9544, 0.1016, 9.7205], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [37.9544, 0.1016, 9.7205], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.0794, 0.1016, 9.9370], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.2044, 0.1016, 10.1535], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.3294, 0.1016, 10.3700], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.4544, 0.1016, 10.5865], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.5794, 0.1016, 10.8030], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.7045, 0.1016, 11.0195], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.8295, 0.1016, 11.2360], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.9545, 0.1016, 11.4525], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [38.9545, 0.1016, 11.4525], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.9545, 0.1016, 11.7025], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.9545, 0.1016, 11.9525], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.9545, 0.1016, 12.2025], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.9545, 0.1016, 12.4525], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.9545, 0.1016, 12.7025], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.9545, 0.1016, 12.9525], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.9546, 0.1016, 13.2025], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.9546, 0.1016, 13.4525], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.9546, 0.1016, 13.7025], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [38.9546, 0.1016, 13.7025], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [38.9546, 0.1016, 13.7025], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [39.1711, 0.1016, 13.8275], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [39.1711, 0.1016, 13.8275], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [39.4211, 0.1016, 13.8275], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [39.6711, 0.1016, 13.8275], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [39.9211, 0.1016, 13.8275], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [40.1711, 0.1016, 13.8275], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [40.4211, 0.1016, 13.8275], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [40.6711, 0.1016, 13.8275], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [40.9211, 0.1016, 13.8274], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [41.1711, 0.1016, 13.8274], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [41.4211, 0.1016, 13.8274], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [41.6711, 0.1016, 13.8274], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [41.9211, 0.1016, 13.8274], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [42.1711, 0.1016, 13.8274], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [42.4211, 0.1016, 13.8274], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [42.6711, 0.1016, 13.8274], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [42.9211, 0.1016, 13.8273], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [43.1711, 0.1016, 13.8273], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [43.4211, 0.1016, 13.8273], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [43.6711, 0.1016, 13.8273], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [43.9211, 0.1016, 13.8273], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [44.1711, 0.1016, 13.8273], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [44.4211, 0.1016, 13.8273], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [44.6711, 0.1016, 13.8273], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [44.9211, 0.1016, 13.8272], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [45.1711, 0.1016, 13.8272], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [45.4211, 0.1016, 13.8272], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [45.6711, 0.1016, 13.8272], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [45.9211, 0.1016, 13.8272], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [46.1711, 0.1016, 13.8272], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [46.4211, 0.1016, 13.8272], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [46.6711, 0.1016, 13.8272], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [46.9211, 0.1016, 13.8271], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [47.1711, 0.1016, 13.8271], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [47.4211, 0.1016, 13.8271], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [47.6711, 0.1016, 13.8271], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [47.9211, 0.1016, 13.8271], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [48.1711, 0.1016, 13.8271], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [48.4211, 0.1016, 13.8271], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [48.6711, 0.1016, 13.8271], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [48.9211, 0.1016, 13.8270], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [49.1711, 0.1016, 13.8270], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [49.4211, 0.1016, 13.8270], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [49.6711, 0.1016, 13.8270], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [49.9211, 0.1016, 13.8270], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [50.1711, 0.1016, 13.8270], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [50.4211, 0.1016, 13.8270], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [50.6711, 0.1016, 13.8270], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [50.9211, 0.1016, 13.8269], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [51.1711, 0.1016, 13.8269], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [51.4211, 0.1016, 13.8269], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [51.6711, 0.1016, 13.8269], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [51.9211, 0.1016, 13.8269], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
stop, Pos: [51.9211, 0.1016, 13.8269], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
