START | Pos: [16.23714, 0.10155, -4.64377] | Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [16.2371, 0.1016, -4.6438], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [38.6251, 0.1016, 12.8627], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6251, 0.1016, 12.6127], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6251, 0.1016, 12.3627], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6251, 0.1016, 12.1127], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6251, 0.1016, 11.8627], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6251, 0.1016, 11.6127], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6251, 0.1016, 11.3627], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6251, 0.1016, 11.1127], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6250, 0.1016, 10.8627], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6250, 0.1016, 10.6127], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6250, 0.1016, 10.3627], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6250, 0.1016, 10.1127], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6250, 0.1016, 9.8627], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6250, 0.1016, 9.6127], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6250, 0.1016, 9.3627], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6250, 0.1016, 9.1127], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6250, 0.1016, 8.8627], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [38.6249, 0.1016, 8.6127], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [38.6249, 0.1016, 8.6127], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [38.4999, 0.1016, 8.3962], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [38.3749, 0.1016, 8.1797], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [38.2499, 0.1016, 7.9632], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [38.1249, 0.1016, 7.7467], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [37.9999, 0.1016, 7.5302], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [37.8749, 0.1016, 7.3137], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [37.7499, 0.1016, 7.0972], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [37.6248, 0.1016, 6.8807], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [37.4998, 0.1016, 6.6642], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [37.3748, 0.1016, 6.4477], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [37.2498, 0.1016, 6.2312], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [37.1248, 0.1016, 6.0147], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [36.9998, 0.1016, 5.7982], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [36.8748, 0.1016, 5.5817], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [36.7498, 0.1016, 5.3652], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [36.6248, 0.1016, 5.1487], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [36.4997, 0.1016, 4.9322], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [36.4997, 0.1016, 4.9322], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [36.4997, 0.1016, 4.6822], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [36.4997, 0.1016, 4.6822], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [36.3747, 0.1016, 4.4657], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [36.2497, 0.1016, 4.2492], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [36.1247, 0.1016, 4.0327], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [35.9997, 0.1016, 3.8162], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [35.9997, 0.1016, 3.8162], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [35.9997, 0.1016, 3.8162], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [35.9997, 0.1016, 3.8162], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [35.9997, 0.1016, 3.8162], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [36.2497, 0.1016, 3.8162], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [36.2497, 0.1016, 3.8162], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [36.2497, 0.1016, 3.8162], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.3747, 0.1016, 4.0327], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.4997, 0.1016, 4.2492], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.6247, 0.1016, 4.4657], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.7497, 0.1016, 4.6822], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.8747, 0.1016, 4.8987], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.9998, 0.1016, 5.1152], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.1248, 0.1016, 5.3317], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.2498, 0.1016, 5.5482], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.3748, 0.1016, 5.7647], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.4998, 0.1016, 5.9812], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.6248, 0.1016, 6.1977], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.7498, 0.1016, 6.4142], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.8748, 0.1016, 6.6307], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.9998, 0.1016, 6.8472], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [37.9998, 0.1016, 6.8472], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [37.9998, 0.1016, 6.8472], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [37.9998, 0.1016, 6.8472], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [37.9998, 0.1016, 6.8472], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [37.9998, 0.1016, 6.8472], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [37.9998, 0.1016, 6.8472], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [37.9998, 0.1016, 6.8472], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [37.9998, 0.1016, 6.5972], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [37.9998, 0.1016, 6.5972], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [37.8748, 0.1016, 6.3807], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [37.7498, 0.1016, 6.1642], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [37.7498, 0.1016, 6.1642], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [37.7498, 0.1016, 6.1642], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [37.7498, 0.1016, 6.1642], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [37.7498, 0.1016, 6.1642], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [37.7498, 0.1016, 6.1642], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [37.7498, 0.1016, 6.1642], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [37.8748, 0.1016, 6.3807], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [37.9998, 0.1016, 6.5972], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [38.1248, 0.1016, 6.8137], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [38.2499, 0.1016, 7.0302], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [38.3749, 0.1016, 7.2467], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [38.4999, 0.1016, 7.4632], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [38.4999, 0.1016, 7.4632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.4999, 0.1016, 7.7132], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.4999, 0.1016, 7.9632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.4999, 0.1016, 8.2132], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.4999, 0.1016, 8.4632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.4999, 0.1016, 8.7132], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5000, 0.1016, 8.9632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5000, 0.1016, 9.2132], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5000, 0.1016, 9.4632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5000, 0.1016, 9.7132], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5000, 0.1016, 9.9632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5000, 0.1016, 10.2132], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5000, 0.1016, 10.4632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5000, 0.1016, 10.7132], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5000, 0.1016, 10.9632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5001, 0.1016, 11.2132], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5001, 0.1016, 11.4632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5001, 0.1016, 11.7132], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5001, 0.1016, 11.9632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5001, 0.1016, 12.2132], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5001, 0.1016, 12.4632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5001, 0.1016, 12.7132], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5001, 0.1016, 12.9632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [38.5001, 0.1016, 13.2132], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [38.5001, 0.1016, 13.2132], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [38.5001, 0.1016, 13.2132], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [38.7167, 0.1016, 13.3382], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [38.9332, 0.1016, 13.4632], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [39.1497, 0.1016, 13.5882], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [39.3662, 0.1016, 13.7131], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [39.5827, 0.1016, 13.8381], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [39.7992, 0.1016, 13.9631], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [40.0157, 0.1016, 14.0881], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [40.0157, 0.1016, 14.0881], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [40.2657, 0.1016, 14.0881], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [40.5157, 0.1016, 14.0881], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [40.7657, 0.1016, 14.0881], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [41.0157, 0.1016, 14.0881], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [41.2657, 0.1016, 14.0881], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [41.5157, 0.1016, 14.0880], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [41.7657, 0.1016, 14.0880], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [42.0157, 0.1016, 14.0880], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [42.2657, 0.1016, 14.0880], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [42.5157, 0.1016, 14.0880], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [42.7657, 0.1016, 14.0880], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [43.0157, 0.1016, 14.0880], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [43.2657, 0.1016, 14.0880], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [43.5157, 0.1016, 14.0879], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [43.7657, 0.1016, 14.0879], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [44.0157, 0.1016, 14.0879], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [44.2657, 0.1016, 14.0879], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [44.5157, 0.1016, 14.0879], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [44.7657, 0.1016, 14.0879], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [45.0157, 0.1016, 14.0879], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [45.2657, 0.1016, 14.0879], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [45.5157, 0.1016, 14.0878], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [45.7657, 0.1016, 14.0878], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [45.7657, 0.1016, 14.0878], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [45.7657, 0.1016, 14.0878], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [45.7657, 0.1016, 14.0878], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [45.7657, 0.1016, 14.3378], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [45.7657, 0.1016, 14.5878], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [45.7658, 0.1016, 14.8378], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [45.7658, 0.1355, 15.0878], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [45.7658, 0.1564, 15.3378], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [45.7658, 0.1564, 15.5878], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [45.7658, 0.1564, 15.8378], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [45.7658, 0.1564, 16.0878], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [45.7658, 0.1564, 16.3378], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [45.7658, 0.1564, 16.3378], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [45.7658, 0.1564, 16.3378], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [45.7658, 0.1564, 16.3378], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [46.0158, 0.1701, 16.3378], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [46.0158, 0.1701, 16.3378], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [46.0158, 0.1701, 16.3378], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [46.0158, 0.1701, 16.3378], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [46.0158, 0.1859, 16.0878], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [46.0158, 0.1859, 15.8378], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [46.0158, 0.1859, 15.5878], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [46.0158, 0.1859, 15.3378], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [46.0158, 0.1405, 15.0878], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [46.0158, 0.1405, 15.0878], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [46.0158, 0.1405, 15.0878], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [46.2323, 0.1204, 14.9628], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [46.4488, 0.1016, 14.8378], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [46.6653, 0.1016, 14.7128], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [46.8818, 0.1016, 14.5878], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [47.0983, 0.1016, 14.4628], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [47.3148, 0.1016, 14.3378], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [47.5313, 0.1016, 14.2127], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [47.7478, 0.1016, 14.0877], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [47.9643, 0.1016, 13.9627], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [48.1808, 0.1016, 13.8377], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [48.1808, 0.1016, 13.8377], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [48.4308, 0.1016, 13.8377], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [48.6808, 0.1016, 13.8377], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [48.9308, 0.1016, 13.8377], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [49.1808, 0.1016, 13.8377], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [49.4308, 0.1016, 13.8377], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [49.6808, 0.1016, 13.8376], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [49.9308, 0.1016, 13.8376], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [50.1808, 0.1016, 13.8376], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [50.4308, 0.1016, 13.8376], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [50.6808, 0.1016, 13.8376], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [50.9308, 0.1016, 13.8376], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [51.1808, 0.1016, 13.8376], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [51.4308, 0.1016, 13.8376], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [51.6808, 0.1016, 13.8375], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [51.9308, 0.1016, 13.8375], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [51.9308, 0.1016, 13.8375], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [52.1473, 0.1016, 13.7125], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [52.3638, 0.1016, 13.5875], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [52.3638, 0.1016, 13.5875], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [52.4887, 0.1016, 13.3710], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [52.6137, 0.1016, 13.1545], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [52.7387, 0.1016, 12.9380], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [52.8637, 0.1016, 12.7215], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [52.9887, 0.1016, 12.5049], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [53.1137, 0.1016, 12.2884], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [53.2387, 0.1016, 12.0719], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [53.3637, 0.1016, 11.8554], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [53.4887, 0.1016, 11.6389], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [53.6136, 0.1016, 11.4224], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [53.7386, 0.1016, 11.2059], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [53.8636, 0.1016, 10.9894], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [53.9886, 0.1016, 10.7728], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [54.1136, 0.1016, 10.5563], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [54.2386, 0.1016, 10.3398], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [54.2386, 0.1016, 10.3398], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2386, 0.1016, 10.0898], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2386, 0.1016, 9.8398], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2386, 0.1016, 9.5898], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2385, 0.1016, 9.3398], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2385, 0.1016, 9.0898], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2385, 0.1016, 8.8398], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2385, 0.1016, 8.5898], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2385, 0.1016, 8.3398], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2385, 0.1016, 8.0898], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2385, 0.1016, 7.8398], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2385, 0.1016, 7.5898], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2384, 0.1016, 7.3398], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2384, 0.1016, 7.0898], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2384, 0.1016, 6.8398], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2384, 0.1016, 6.5898], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2384, 0.1016, 6.3398], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2384, 0.1016, 6.0898], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2384, 0.1016, 5.8398], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2384, 0.1016, 5.5898], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [54.2384, 0.1016, 5.3620], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
stop, Pos: [54.2384, 0.1016, 5.3620], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
